id	category	name	description	xref	provided_by	synonym	iri	object	predicate	relation	same_as	subject	subsets
NCBITaxon:467210	biolink:OrganismTaxon												
NCBITaxon:82203	biolink:OrganismTaxon												
NCBITaxon:1599	biolink:OrganismTaxon												
NCBITaxon:1033	biolink:OrganismTaxon												
NCBITaxon:281915	biolink:OrganismTaxon												
NCBITaxon:401469	biolink:OrganismTaxon												
NCBITaxon:47251	biolink:OrganismTaxon												
NCBITaxon:84162	biolink:OrganismTaxon												
NCBITaxon:133925	biolink:OrganismTaxon												
NCBITaxon:1839	biolink:OrganismTaxon												
NCBITaxon:1663	biolink:OrganismTaxon												
NCBITaxon:88138	biolink:OrganismTaxon												
NCBITaxon:53460	biolink:OrganismTaxon												
NCBITaxon:82202	biolink:OrganismTaxon												
NCBITaxon:653683	biolink:OrganismTaxon												
NCBITaxon:186650	biolink:OrganismTaxon												
NCBITaxon:32257	biolink:OrganismTaxon												
NCBITaxon:893	biolink:OrganismTaxon												
NCBITaxon:156973	biolink:OrganismTaxon												
NCBITaxon:1485	biolink:OrganismTaxon												
MONDO:0008383	biolink:Disease												
MONDO:0002635	biolink:Disease												
MONDO:0004785	biolink:Disease												
NCBITaxon:212791	biolink:OrganismTaxon												
MONDO:0006031	biolink:Disease												
NCBITaxon:186826	biolink:OrganismTaxon												
MONDO:0001331	biolink:Disease												
NCBITaxon:13075	biolink:OrganismTaxon												
MONDO:0043923	biolink:Disease												
MONDO:0005252	biolink:Disease												
NCBITaxon:88431	biolink:OrganismTaxon												
NCBITaxon:60133	biolink:OrganismTaxon												
NCBITaxon:72	biolink:OrganismTaxon												
NCBITaxon:419015	biolink:OrganismTaxon												
MONDO:0018353	biolink:Disease												
NCBITaxon:589437	biolink:OrganismTaxon												
NCBITaxon:228603	biolink:OrganismTaxon												
NCBITaxon:221027	biolink:OrganismTaxon												
NCBITaxon:228604	biolink:OrganismTaxon												
MONDO:0018301	biolink:Disease												
NCBITaxon:1579	biolink:OrganismTaxon												
MONDO:0005010	biolink:Disease												
HP:0001622	biolink:Disease												
MONDO:0008487	biolink:Disease												
NCBITaxon:32066	biolink:OrganismTaxon												
NCBITaxon:203691	biolink:OrganismTaxon												
