subject	predicate	object	relation	primary_knowledge_source
COG:COG4933	biolink:subclass_of	COG_CAT:K	rdfs:subClassOf	infores:cog
COG:COG4934	biolink:subclass_of	COG_CAT:O	rdfs:subClassOf	infores:cog
COG:COG4935	biolink:subclass_of	COG_CAT:O	rdfs:subClassOf	infores:cog
COG:COG4936	biolink:subclass_of	COG_CAT:T	rdfs:subClassOf	infores:cog
COG:COG4937	biolink:subclass_of	COG_CAT:J	rdfs:subClassOf	infores:cog
COG:COG4938	biolink:subclass_of	COG_CAT:R	rdfs:subClassOf	infores:cog
COG:COG4939	biolink:subclass_of	COG_CAT:M	rdfs:subClassOf	infores:cog
COG:COG4941	biolink:subclass_of	COG_CAT:K	rdfs:subClassOf	infores:cog
COG:COG4942	biolink:subclass_of	COG_CAT:D	rdfs:subClassOf	infores:cog
COG:COG4943	biolink:subclass_of	COG_CAT:T	rdfs:subClassOf	infores:cog
COG:COG4944	biolink:subclass_of	COG_CAT:S	rdfs:subClassOf	infores:cog
COG:COG4945	biolink:subclass_of	COG_CAT:G	rdfs:subClassOf	infores:cog
COG:COG4945	biolink:subclass_of	COG_CAT:T	rdfs:subClassOf	infores:cog
COG:COG4946	biolink:subclass_of	COG_CAT:S	rdfs:subClassOf	infores:cog
COG:COG4947	biolink:subclass_of	COG_CAT:R	rdfs:subClassOf	infores:cog
COG:COG4948	biolink:subclass_of	COG_CAT:M	rdfs:subClassOf	infores:cog
COG:COG4948	biolink:subclass_of	COG_CAT:R	rdfs:subClassOf	infores:cog
COG:COG4949	biolink:subclass_of	COG_CAT:S	rdfs:subClassOf	infores:cog
COG:COG4950	biolink:subclass_of	COG_CAT:S	rdfs:subClassOf	infores:cog
COG:COG4951	biolink:subclass_of	COG_CAT:V	rdfs:subClassOf	infores:cog
COG:COG4952	biolink:subclass_of	COG_CAT:M	rdfs:subClassOf	infores:cog
COG:COG4953	biolink:subclass_of	COG_CAT:M	rdfs:subClassOf	infores:cog
COG:COG4954	biolink:subclass_of	COG_CAT:S	rdfs:subClassOf	infores:cog
COG:COG4955	biolink:subclass_of	COG_CAT:S	rdfs:subClassOf	infores:cog
COG:COG4956	biolink:subclass_of	COG_CAT:R	rdfs:subClassOf	infores:cog
COG:COG4957	biolink:subclass_of	COG_CAT:K	rdfs:subClassOf	infores:cog
COG:COG4959	biolink:subclass_of	COG_CAT:U	rdfs:subClassOf	infores:cog
COG:COG4960	biolink:subclass_of	COG_CAT:W	rdfs:subClassOf	infores:cog
COG:COG4961	biolink:subclass_of	COG_CAT:W	rdfs:subClassOf	infores:cog
COG:COG4962	biolink:subclass_of	COG_CAT:W	rdfs:subClassOf	infores:cog
COG:COG4963	biolink:subclass_of	COG_CAT:W	rdfs:subClassOf	infores:cog
COG:COG4964	biolink:subclass_of	COG_CAT:W	rdfs:subClassOf	infores:cog
COG:COG4965	biolink:subclass_of	COG_CAT:W	rdfs:subClassOf	infores:cog
COG:COG4966	biolink:subclass_of	COG_CAT:N	rdfs:subClassOf	infores:cog
COG:COG4966	biolink:subclass_of	COG_CAT:W	rdfs:subClassOf	infores:cog
COG:COG4967	biolink:subclass_of	COG_CAT:N	rdfs:subClassOf	infores:cog
COG:COG4967	biolink:subclass_of	COG_CAT:W	rdfs:subClassOf	infores:cog
COG:COG4968	biolink:subclass_of	COG_CAT:N	rdfs:subClassOf	infores:cog
COG:COG4968	biolink:subclass_of	COG_CAT:W	rdfs:subClassOf	infores:cog
COG:COG4969	biolink:subclass_of	COG_CAT:N	rdfs:subClassOf	infores:cog
COG:COG4969	biolink:subclass_of	COG_CAT:W	rdfs:subClassOf	infores:cog
COG:COG4970	biolink:subclass_of	COG_CAT:N	rdfs:subClassOf	infores:cog
COG:COG4970	biolink:subclass_of	COG_CAT:W	rdfs:subClassOf	infores:cog
COG:COG4972	biolink:subclass_of	COG_CAT:N	rdfs:subClassOf	infores:cog
COG:COG4972	biolink:subclass_of	COG_CAT:U	rdfs:subClassOf	infores:cog
COG:COG4973	biolink:subclass_of	COG_CAT:L	rdfs:subClassOf	infores:cog
COG:COG4974	biolink:subclass_of	COG_CAT:L	rdfs:subClassOf	infores:cog
COG:COG4975	biolink:subclass_of	COG_CAT:G	rdfs:subClassOf	infores:cog
COG:COG4976	biolink:subclass_of	COG_CAT:R	rdfs:subClassOf	infores:cog
COG:COG4977	biolink:subclass_of	COG_CAT:K	rdfs:subClassOf	infores:cog
COG:COG4978	biolink:subclass_of	COG_CAT:T	rdfs:subClassOf	infores:cog
COG:COG4980	biolink:subclass_of	COG_CAT:R	rdfs:subClassOf	infores:cog
COG:COG4981	biolink:subclass_of	COG_CAT:I	rdfs:subClassOf	infores:cog
COG:COG4982	biolink:subclass_of	COG_CAT:I	rdfs:subClassOf	infores:cog
COG:COG4984	biolink:subclass_of	COG_CAT:S	rdfs:subClassOf	infores:cog
COG:COG4985	biolink:subclass_of	COG_CAT:P	rdfs:subClassOf	infores:cog
COG:COG4986	biolink:subclass_of	COG_CAT:P	rdfs:subClassOf	infores:cog
COG:COG4987	biolink:subclass_of	COG_CAT:C	rdfs:subClassOf	infores:cog
COG:COG4987	biolink:subclass_of	COG_CAT:O	rdfs:subClassOf	infores:cog
COG:COG4988	biolink:subclass_of	COG_CAT:C	rdfs:subClassOf	infores:cog
COG:COG4988	biolink:subclass_of	COG_CAT:O	rdfs:subClassOf	infores:cog
COG:COG4989	biolink:subclass_of	COG_CAT:R	rdfs:subClassOf	infores:cog
COG:COG4990	biolink:subclass_of	COG_CAT:R	rdfs:subClassOf	infores:cog
COG:COG4991	biolink:subclass_of	COG_CAT:S	rdfs:subClassOf	infores:cog
COG:COG4992	biolink:subclass_of	COG_CAT:E	rdfs:subClassOf	infores:cog
COG:COG4993	biolink:subclass_of	COG_CAT:G	rdfs:subClassOf	infores:cog
COG:COG4994	biolink:subclass_of	COG_CAT:S	rdfs:subClassOf	infores:cog
COG:COG4995	biolink:subclass_of	COG_CAT:S	rdfs:subClassOf	infores:cog
COG:COG4996	biolink:subclass_of	COG_CAT:R	rdfs:subClassOf	infores:cog
COG:COG4997	biolink:subclass_of	COG_CAT:R	rdfs:subClassOf	infores:cog
COG:COG4998	biolink:subclass_of	COG_CAT:L	rdfs:subClassOf	infores:cog
COG:COG4999	biolink:subclass_of	COG_CAT:T	rdfs:subClassOf	infores:cog
COG:COG5000	biolink:subclass_of	COG_CAT:T	rdfs:subClassOf	infores:cog
COG:COG5001	biolink:subclass_of	COG_CAT:T	rdfs:subClassOf	infores:cog
COG:COG5002	biolink:subclass_of	COG_CAT:T	rdfs:subClassOf	infores:cog
COG:COG5006	biolink:subclass_of	COG_CAT:E	rdfs:subClassOf	infores:cog
COG:COG5007	biolink:subclass_of	COG_CAT:T	rdfs:subClassOf	infores:cog
COG:COG5008	biolink:subclass_of	COG_CAT:N	rdfs:subClassOf	infores:cog
COG:COG5008	biolink:subclass_of	COG_CAT:W	rdfs:subClassOf	infores:cog
COG:COG5009	biolink:subclass_of	COG_CAT:M	rdfs:subClassOf	infores:cog
COG:COG5010	biolink:subclass_of	COG_CAT:W	rdfs:subClassOf	infores:cog
COG:COG5011	biolink:subclass_of	COG_CAT:S	rdfs:subClassOf	infores:cog
COG:COG5012	biolink:subclass_of	COG_CAT:C	rdfs:subClassOf	infores:cog
COG:COG5013	biolink:subclass_of	COG_CAT:C	rdfs:subClassOf	infores:cog
COG:COG5013	biolink:subclass_of	COG_CAT:P	rdfs:subClassOf	infores:cog
COG:COG5014	biolink:subclass_of	COG_CAT:R	rdfs:subClassOf	infores:cog
COG:COG5015	biolink:subclass_of	COG_CAT:R	rdfs:subClassOf	infores:cog
COG:COG5016	biolink:subclass_of	COG_CAT:C	rdfs:subClassOf	infores:cog
COG:COG5017	biolink:subclass_of	COG_CAT:G	rdfs:subClassOf	infores:cog
COG:COG5018	biolink:subclass_of	COG_CAT:T	rdfs:subClassOf	infores:cog
COG:COG5019	biolink:subclass_of	COG_CAT:T	rdfs:subClassOf	infores:cog
COG:COG5023	biolink:subclass_of	COG_CAT:D	rdfs:subClassOf	infores:cog
COG:COG5026	biolink:subclass_of	COG_CAT:G	rdfs:subClassOf	infores:cog
COG:COG5028	biolink:subclass_of	COG_CAT:U	rdfs:subClassOf	infores:cog
COG:COG5029	biolink:subclass_of	COG_CAT:O	rdfs:subClassOf	infores:cog
COG:COG5029	biolink:subclass_of	COG_CAT:I	rdfs:subClassOf	infores:cog
COG:COG5031	biolink:subclass_of	COG_CAT:H	rdfs:subClassOf	infores:cog
COG:COG5033	biolink:subclass_of	COG_CAT:B	rdfs:subClassOf	infores:cog
COG:COG5034	biolink:subclass_of	COG_CAT:B	rdfs:subClassOf	infores:cog
COG:COG5036	biolink:subclass_of	COG_CAT:P	rdfs:subClassOf	infores:cog
COG:COG5036	biolink:subclass_of	COG_CAT:U	rdfs:subClassOf	infores:cog
COG:COG5039	biolink:subclass_of	COG_CAT:G	rdfs:subClassOf	infores:cog
COG:COG5039	biolink:subclass_of	COG_CAT:M	rdfs:subClassOf	infores:cog
COG:COG5042	biolink:subclass_of	COG_CAT:F	rdfs:subClassOf	infores:cog
COG:COG5048	biolink:subclass_of	COG_CAT:R	rdfs:subClassOf	infores:cog
COG:COG5050	biolink:subclass_of	COG_CAT:I	rdfs:subClassOf	infores:cog
COG:COG5054	biolink:subclass_of	COG_CAT:O	rdfs:subClassOf	infores:cog
COG:COG5055	biolink:subclass_of	COG_CAT:L	rdfs:subClassOf	infores:cog
COG:COG5056	biolink:subclass_of	COG_CAT:L	rdfs:subClassOf	infores:cog
COG:COG5078	biolink:subclass_of	COG_CAT:O	rdfs:subClassOf	infores:cog
COG:COG5083	biolink:subclass_of	COG_CAT:I	rdfs:subClassOf	infores:cog
COG:COG5108	biolink:subclass_of	COG_CAT:K	rdfs:subClassOf	infores:cog
COG:COG5119	biolink:subclass_of	COG_CAT:O	rdfs:subClassOf	infores:cog
COG:COG5126	biolink:subclass_of	COG_CAT:T	rdfs:subClassOf	infores:cog
COG:COG5131	biolink:subclass_of	COG_CAT:O	rdfs:subClassOf	infores:cog
COG:COG5135	biolink:subclass_of	COG_CAT:S	rdfs:subClassOf	infores:cog
COG:COG5146	biolink:subclass_of	COG_CAT:H	rdfs:subClassOf	infores:cog
COG:COG5148	biolink:subclass_of	COG_CAT:W	rdfs:subClassOf	infores:cog
COG:COG5153	biolink:subclass_of	COG_CAT:U	rdfs:subClassOf	infores:cog
COG:COG5160	biolink:subclass_of	COG_CAT:O	rdfs:subClassOf	infores:cog
COG:COG5164	biolink:subclass_of	COG_CAT:K	rdfs:subClassOf	infores:cog
COG:COG5180	biolink:subclass_of	COG_CAT:A	rdfs:subClassOf	infores:cog
COG:COG5184	biolink:subclass_of	COG_CAT:D	rdfs:subClassOf	infores:cog
COG:COG5184	biolink:subclass_of	COG_CAT:Z	rdfs:subClassOf	infores:cog
COG:COG5185	biolink:subclass_of	COG_CAT:D	rdfs:subClassOf	infores:cog
COG:COG5186	biolink:subclass_of	COG_CAT:A	rdfs:subClassOf	infores:cog
COG:COG5190	biolink:subclass_of	COG_CAT:K	rdfs:subClassOf	infores:cog
COG:COG5194	biolink:subclass_of	COG_CAT:O	rdfs:subClassOf	infores:cog
COG:COG5206	biolink:subclass_of	COG_CAT:O	rdfs:subClassOf	infores:cog
COG:COG5207	biolink:subclass_of	COG_CAT:R	rdfs:subClassOf	infores:cog
COG:COG5212	biolink:subclass_of	COG_CAT:T	rdfs:subClassOf	infores:cog
COG:COG5227	biolink:subclass_of	COG_CAT:S	rdfs:subClassOf	infores:cog
COG:COG5235	biolink:subclass_of	COG_CAT:L	rdfs:subClassOf	infores:cog
COG:COG5238	biolink:subclass_of	COG_CAT:J	rdfs:subClassOf	infores:cog
COG:COG5255	biolink:subclass_of	COG_CAT:S	rdfs:subClassOf	infores:cog
COG:COG5256	biolink:subclass_of	COG_CAT:J	rdfs:subClassOf	infores:cog
COG:COG5257	biolink:subclass_of	COG_CAT:J	rdfs:subClassOf	infores:cog
COG:COG5258	biolink:subclass_of	COG_CAT:R	rdfs:subClassOf	infores:cog
COG:COG5263	biolink:subclass_of	COG_CAT:G	rdfs:subClassOf	infores:cog
COG:COG5265	biolink:subclass_of	COG_CAT:O	rdfs:subClassOf	infores:cog
COG:COG5266	biolink:subclass_of	COG_CAT:R	rdfs:subClassOf	infores:cog
COG:COG5267	biolink:subclass_of	COG_CAT:S	rdfs:subClassOf	infores:cog
COG:COG5268	biolink:subclass_of	COG_CAT:U	rdfs:subClassOf	infores:cog
COG:COG5269	biolink:subclass_of	COG_CAT:J	rdfs:subClassOf	infores:cog
COG:COG5270	biolink:subclass_of	COG_CAT:J	rdfs:subClassOf	infores:cog
COG:COG5271	biolink:subclass_of	COG_CAT:J	rdfs:subClassOf	infores:cog
COG:COG5272	biolink:subclass_of	COG_CAT:O	rdfs:subClassOf	infores:cog
COG:COG5274	biolink:subclass_of	COG_CAT:C	rdfs:subClassOf	infores:cog
COG:COG5274	biolink:subclass_of	COG_CAT:I	rdfs:subClassOf	infores:cog
COG:COG5275	biolink:subclass_of	COG_CAT:R	rdfs:subClassOf	infores:cog
COG:COG5276	biolink:subclass_of	COG_CAT:S	rdfs:subClassOf	infores:cog
COG:COG5277	biolink:subclass_of	COG_CAT:Z	rdfs:subClassOf	infores:cog
COG:COG5278	biolink:subclass_of	COG_CAT:T	rdfs:subClassOf	infores:cog
COG:COG5279	biolink:subclass_of	COG_CAT:D	rdfs:subClassOf	infores:cog
COG:COG5282	biolink:subclass_of	COG_CAT:O	rdfs:subClassOf	infores:cog
COG:COG5285	biolink:subclass_of	COG_CAT:Q	rdfs:subClassOf	infores:cog
COG:COG5293	biolink:subclass_of	COG_CAT:S	rdfs:subClassOf	infores:cog
COG:COG5294	biolink:subclass_of	COG_CAT:S	rdfs:subClassOf	infores:cog
COG:COG5295	biolink:subclass_of	COG_CAT:U	rdfs:subClassOf	infores:cog
COG:COG5295	biolink:subclass_of	COG_CAT:W	rdfs:subClassOf	infores:cog
COG:COG5297	biolink:subclass_of	COG_CAT:G	rdfs:subClassOf	infores:cog
COG:COG5298	biolink:subclass_of	COG_CAT:R	rdfs:subClassOf	infores:cog
COG:COG5304	biolink:subclass_of	COG_CAT:K	rdfs:subClassOf	infores:cog
COG:COG5305	biolink:subclass_of	COG_CAT:R	rdfs:subClassOf	infores:cog
COG:COG5306	biolink:subclass_of	COG_CAT:R	rdfs:subClassOf	infores:cog
COG:COG5307	biolink:subclass_of	COG_CAT:R	rdfs:subClassOf	infores:cog
COG:COG5309	biolink:subclass_of	COG_CAT:G	rdfs:subClassOf	infores:cog
COG:COG5310	biolink:subclass_of	COG_CAT:Q	rdfs:subClassOf	infores:cog
COG:COG5316	biolink:subclass_of	COG_CAT:S	rdfs:subClassOf	infores:cog
COG:COG5317	biolink:subclass_of	COG_CAT:S	rdfs:subClassOf	infores:cog
COG:COG5319	biolink:subclass_of	COG_CAT:S	rdfs:subClassOf	infores:cog
COG:COG5321	biolink:subclass_of	COG_CAT:S	rdfs:subClassOf	infores:cog
COG:COG5322	biolink:subclass_of	COG_CAT:R	rdfs:subClassOf	infores:cog
COG:COG5324	biolink:subclass_of	COG_CAT:J	rdfs:subClassOf	infores:cog
COG:COG5328	biolink:subclass_of	COG_CAT:S	rdfs:subClassOf	infores:cog
COG:COG5330	biolink:subclass_of	COG_CAT:S	rdfs:subClassOf	infores:cog
COG:COG5331	biolink:subclass_of	COG_CAT:I	rdfs:subClassOf	infores:cog
COG:COG5331	biolink:subclass_of	COG_CAT:O	rdfs:subClassOf	infores:cog
COG:COG5336	biolink:subclass_of	COG_CAT:C	rdfs:subClassOf	infores:cog
COG:COG5337	biolink:subclass_of	COG_CAT:M	rdfs:subClassOf	infores:cog
COG:COG5338	biolink:subclass_of	COG_CAT:S	rdfs:subClassOf	infores:cog
COG:COG5339	biolink:subclass_of	COG_CAT:S	rdfs:subClassOf	infores:cog
COG:COG5340	biolink:subclass_of	COG_CAT:V	rdfs:subClassOf	infores:cog
COG:COG5341	biolink:subclass_of	COG_CAT:S	rdfs:subClassOf	infores:cog
COG:COG5342	biolink:subclass_of	COG_CAT:R	rdfs:subClassOf	infores:cog
COG:COG5343	biolink:subclass_of	COG_CAT:T	rdfs:subClassOf	infores:cog
COG:COG5345	biolink:subclass_of	COG_CAT:S	rdfs:subClassOf	infores:cog
COG:COG5346	biolink:subclass_of	COG_CAT:S	rdfs:subClassOf	infores:cog
COG:COG5349	biolink:subclass_of	COG_CAT:S	rdfs:subClassOf	infores:cog
COG:COG5350	biolink:subclass_of	COG_CAT:R	rdfs:subClassOf	infores:cog
COG:COG5351	biolink:subclass_of	COG_CAT:S	rdfs:subClassOf	infores:cog
COG:COG5352	biolink:subclass_of	COG_CAT:K	rdfs:subClassOf	infores:cog
COG:COG5353	biolink:subclass_of	COG_CAT:S	rdfs:subClassOf	infores:cog
COG:COG5360	biolink:subclass_of	COG_CAT:R	rdfs:subClassOf	infores:cog
COG:COG5368	biolink:subclass_of	COG_CAT:G	rdfs:subClassOf	infores:cog
COG:COG5371	biolink:subclass_of	COG_CAT:F	rdfs:subClassOf	infores:cog
COG:COG5373	biolink:subclass_of	COG_CAT:S	rdfs:subClassOf	infores:cog
COG:COG5375	biolink:subclass_of	COG_CAT:M	rdfs:subClassOf	infores:cog
COG:COG5378	biolink:subclass_of	COG_CAT:R	rdfs:subClassOf	infores:cog
COG:COG5379	biolink:subclass_of	COG_CAT:I	rdfs:subClassOf	infores:cog
COG:COG5380	biolink:subclass_of	COG_CAT:O	rdfs:subClassOf	infores:cog
COG:COG5381	biolink:subclass_of	COG_CAT:S	rdfs:subClassOf	infores:cog
COG:COG5383	biolink:subclass_of	COG_CAT:E	rdfs:subClassOf	infores:cog
COG:COG5385	biolink:subclass_of	COG_CAT:T	rdfs:subClassOf	infores:cog
COG:COG5386	biolink:subclass_of	COG_CAT:P	rdfs:subClassOf	infores:cog
COG:COG5387	biolink:subclass_of	COG_CAT:O	rdfs:subClassOf	infores:cog
COG:COG5388	biolink:subclass_of	COG_CAT:T	rdfs:subClassOf	infores:cog
COG:COG5389	biolink:subclass_of	COG_CAT:S	rdfs:subClassOf	infores:cog
COG:COG5393	biolink:subclass_of	COG_CAT:S	rdfs:subClassOf	infores:cog
COG:COG5394	biolink:subclass_of	COG_CAT:Q	rdfs:subClassOf	infores:cog
COG:COG5394	biolink:subclass_of	COG_CAT:T	rdfs:subClassOf	infores:cog
COG:COG5395	biolink:subclass_of	COG_CAT:S	rdfs:subClassOf	infores:cog
COG:COG5397	biolink:subclass_of	COG_CAT:R	rdfs:subClassOf	infores:cog
COG:COG5398	biolink:subclass_of	COG_CAT:H	rdfs:subClassOf	infores:cog
COG:COG5399	biolink:subclass_of	COG_CAT:S	rdfs:subClassOf	infores:cog
COG:COG5400	biolink:subclass_of	COG_CAT:S	rdfs:subClassOf	infores:cog
COG:COG5401	biolink:subclass_of	COG_CAT:D	rdfs:subClassOf	infores:cog
COG:COG5402	biolink:subclass_of	COG_CAT:S	rdfs:subClassOf	infores:cog
COG:COG5403	biolink:subclass_of	COG_CAT:S	rdfs:subClassOf	infores:cog
COG:COG5404	biolink:subclass_of	COG_CAT:D	rdfs:subClassOf	infores:cog
COG:COG5405	biolink:subclass_of	COG_CAT:O	rdfs:subClassOf	infores:cog
COG:COG5407	biolink:subclass_of	COG_CAT:U	rdfs:subClassOf	infores:cog
COG:COG5413	biolink:subclass_of	COG_CAT:S	rdfs:subClassOf	infores:cog
COG:COG5416	biolink:subclass_of	COG_CAT:S	rdfs:subClassOf	infores:cog
COG:COG5417	biolink:subclass_of	COG_CAT:U	rdfs:subClassOf	infores:cog
COG:COG5418	biolink:subclass_of	COG_CAT:S	rdfs:subClassOf	infores:cog
COG:COG5419	biolink:subclass_of	COG_CAT:K	rdfs:subClassOf	infores:cog
COG:COG5420	biolink:subclass_of	COG_CAT:S	rdfs:subClassOf	infores:cog
COG:COG5423	biolink:subclass_of	COG_CAT:S	rdfs:subClassOf	infores:cog
COG:COG5424	biolink:subclass_of	COG_CAT:H	rdfs:subClassOf	infores:cog
COG:COG5425	biolink:subclass_of	COG_CAT:S	rdfs:subClassOf	infores:cog
COG:COG5426	biolink:subclass_of	COG_CAT:R	rdfs:subClassOf	infores:cog
COG:COG5427	biolink:subclass_of	COG_CAT:S	rdfs:subClassOf	infores:cog
COG:COG5428	biolink:subclass_of	COG_CAT:V	rdfs:subClassOf	infores:cog
COG:COG5429	biolink:subclass_of	COG_CAT:S	rdfs:subClassOf	infores:cog
COG:COG5430	biolink:subclass_of	COG_CAT:W	rdfs:subClassOf	infores:cog
COG:COG5431	biolink:subclass_of	COG_CAT:R	rdfs:subClassOf	infores:cog
COG:COG5434	biolink:subclass_of	COG_CAT:G	rdfs:subClassOf	infores:cog
COG:COG5435	biolink:subclass_of	COG_CAT:M	rdfs:subClassOf	infores:cog
COG:COG5436	biolink:subclass_of	COG_CAT:S	rdfs:subClassOf	infores:cog
COG:COG5438	biolink:subclass_of	COG_CAT:S	rdfs:subClassOf	infores:cog
COG:COG5439	biolink:subclass_of	COG_CAT:R	rdfs:subClassOf	infores:cog
COG:COG5440	biolink:subclass_of	COG_CAT:T	rdfs:subClassOf	infores:cog
COG:COG5441	biolink:subclass_of	COG_CAT:V	rdfs:subClassOf	infores:cog
COG:COG5442	biolink:subclass_of	COG_CAT:N	rdfs:subClassOf	infores:cog
COG:COG5443	biolink:subclass_of	COG_CAT:N	rdfs:subClassOf	infores:cog
COG:COG5444	biolink:subclass_of	COG_CAT:V	rdfs:subClassOf	infores:cog
COG:COG5445	biolink:subclass_of	COG_CAT:S	rdfs:subClassOf	infores:cog
COG:COG5446	biolink:subclass_of	COG_CAT:P	rdfs:subClassOf	infores:cog
COG:COG5447	biolink:subclass_of	COG_CAT:S	rdfs:subClassOf	infores:cog
COG:COG5448	biolink:subclass_of	COG_CAT:S	rdfs:subClassOf	infores:cog
COG:COG5450	biolink:subclass_of	COG_CAT:K	rdfs:subClassOf	infores:cog
COG:COG5451	biolink:subclass_of	COG_CAT:S	rdfs:subClassOf	infores:cog
COG:COG5452	biolink:subclass_of	COG_CAT:C	rdfs:subClassOf	infores:cog
COG:COG5453	biolink:subclass_of	COG_CAT:S	rdfs:subClassOf	infores:cog
COG:COG5454	biolink:subclass_of	COG_CAT:S	rdfs:subClassOf	infores:cog
COG:COG5455	biolink:subclass_of	COG_CAT:P	rdfs:subClassOf	infores:cog
COG:COG5456	biolink:subclass_of	COG_CAT:P	rdfs:subClassOf	infores:cog
COG:COG5457	biolink:subclass_of	COG_CAT:A	rdfs:subClassOf	infores:cog
COG:COG5457	biolink:subclass_of	COG_CAT:T	rdfs:subClassOf	infores:cog
COG:COG5458	biolink:subclass_of	COG_CAT:S	rdfs:subClassOf	infores:cog
COG:COG5459	biolink:subclass_of	COG_CAT:J	rdfs:subClassOf	infores:cog
COG:COG5460	biolink:subclass_of	COG_CAT:S	rdfs:subClassOf	infores:cog
COG:COG5461	biolink:subclass_of	COG_CAT:W	rdfs:subClassOf	infores:cog
COG:COG5462	biolink:subclass_of	COG_CAT:D	rdfs:subClassOf	infores:cog
COG:COG5463	biolink:subclass_of	COG_CAT:S	rdfs:subClassOf	infores:cog
COG:COG5464	biolink:subclass_of	COG_CAT:L	rdfs:subClassOf	infores:cog
COG:COG5465	biolink:subclass_of	COG_CAT:R	rdfs:subClassOf	infores:cog
COG:COG5466	biolink:subclass_of	COG_CAT:S	rdfs:subClassOf	infores:cog
COG:COG5467	biolink:subclass_of	COG_CAT:S	rdfs:subClassOf	infores:cog
COG:COG5468	biolink:subclass_of	COG_CAT:S	rdfs:subClassOf	infores:cog
COG:COG5469	biolink:subclass_of	COG_CAT:S	rdfs:subClassOf	infores:cog
COG:COG5470	biolink:subclass_of	COG_CAT:S	rdfs:subClassOf	infores:cog
COG:COG5472	biolink:subclass_of	COG_CAT:S	rdfs:subClassOf	infores:cog
COG:COG5473	biolink:subclass_of	COG_CAT:S	rdfs:subClassOf	infores:cog
COG:COG5474	biolink:subclass_of	COG_CAT:C	rdfs:subClassOf	infores:cog
COG:COG5475	biolink:subclass_of	COG_CAT:S	rdfs:subClassOf	infores:cog
COG:COG5476	biolink:subclass_of	COG_CAT:R	rdfs:subClassOf	infores:cog
COG:COG5477	biolink:subclass_of	COG_CAT:S	rdfs:subClassOf	infores:cog
COG:COG5478	biolink:subclass_of	COG_CAT:P	rdfs:subClassOf	infores:cog
COG:COG5479	biolink:subclass_of	COG_CAT:M	rdfs:subClassOf	infores:cog
COG:COG5480	biolink:subclass_of	COG_CAT:S	rdfs:subClassOf	infores:cog
COG:COG5481	biolink:subclass_of	COG_CAT:S	rdfs:subClassOf	infores:cog
COG:COG5482	biolink:subclass_of	COG_CAT:S	rdfs:subClassOf	infores:cog
COG:COG5483	biolink:subclass_of	COG_CAT:S	rdfs:subClassOf	infores:cog
COG:COG5484	biolink:subclass_of	COG_CAT:S	rdfs:subClassOf	infores:cog
COG:COG5485	biolink:subclass_of	COG_CAT:Q	rdfs:subClassOf	infores:cog
COG:COG5486	biolink:subclass_of	COG_CAT:S	rdfs:subClassOf	infores:cog
COG:COG5487	biolink:subclass_of	COG_CAT:S	rdfs:subClassOf	infores:cog
COG:COG5488	biolink:subclass_of	COG_CAT:S	rdfs:subClassOf	infores:cog
COG:COG5489	biolink:subclass_of	COG_CAT:S	rdfs:subClassOf	infores:cog
COG:COG5490	biolink:subclass_of	COG_CAT:Q	rdfs:subClassOf	infores:cog
COG:COG5491	biolink:subclass_of	COG_CAT:D	rdfs:subClassOf	infores:cog
COG:COG5492	biolink:subclass_of	COG_CAT:R	rdfs:subClassOf	infores:cog
COG:COG5493	biolink:subclass_of	COG_CAT:R	rdfs:subClassOf	infores:cog
COG:COG5494	biolink:subclass_of	COG_CAT:O	rdfs:subClassOf	infores:cog
COG:COG5495	biolink:subclass_of	COG_CAT:R	rdfs:subClassOf	infores:cog
COG:COG5496	biolink:subclass_of	COG_CAT:R	rdfs:subClassOf	infores:cog
COG:COG5497	biolink:subclass_of	COG_CAT:S	rdfs:subClassOf	infores:cog
COG:COG5498	biolink:subclass_of	COG_CAT:G	rdfs:subClassOf	infores:cog
COG:COG5499	biolink:subclass_of	COG_CAT:V	rdfs:subClassOf	infores:cog
COG:COG5500	biolink:subclass_of	COG_CAT:S	rdfs:subClassOf	infores:cog
COG:COG5501	biolink:subclass_of	COG_CAT:P	rdfs:subClassOf	infores:cog
COG:COG5502	biolink:subclass_of	COG_CAT:S	rdfs:subClassOf	infores:cog
COG:COG5503	biolink:subclass_of	COG_CAT:K	rdfs:subClassOf	infores:cog
COG:COG5503	biolink:subclass_of	COG_CAT:V	rdfs:subClassOf	infores:cog
COG:COG5504	biolink:subclass_of	COG_CAT:R	rdfs:subClassOf	infores:cog
COG:COG5505	biolink:subclass_of	COG_CAT:S	rdfs:subClassOf	infores:cog
COG:COG5506	biolink:subclass_of	COG_CAT:S	rdfs:subClassOf	infores:cog
COG:COG5507	biolink:subclass_of	COG_CAT:S	rdfs:subClassOf	infores:cog
COG:COG5508	biolink:subclass_of	COG_CAT:S	rdfs:subClassOf	infores:cog
COG:COG5509	biolink:subclass_of	COG_CAT:S	rdfs:subClassOf	infores:cog
COG:COG5510	biolink:subclass_of	COG_CAT:V	rdfs:subClassOf	infores:cog
COG:COG5512	biolink:subclass_of	COG_CAT:R	rdfs:subClassOf	infores:cog
COG:COG5513	biolink:subclass_of	COG_CAT:O	rdfs:subClassOf	infores:cog
COG:COG5514	biolink:subclass_of	COG_CAT:S	rdfs:subClassOf	infores:cog
COG:COG5515	biolink:subclass_of	COG_CAT:S	rdfs:subClassOf	infores:cog
