id	xref
UPA:UPA00747	KEGG:map01110
UPA:UPA00748	GO:0042421
UPA:UPA00748	KEGG:map00350
UPA:UPA00748	KEGG:map01100
UPA:UPA00749	GO:0042418
UPA:UPA00749	KEGG:map00350
UPA:UPA00749	KEGG:map01100
UPA:UPA00750	GO:0019614
UPA:UPA00751	GO:0008654
UPA:UPA00752	GO:0009395
UPA:UPA00753	GO:0006656
UPA:UPA00753	KEGG:map00564
UPA:UPA00753	KEGG:map01100
UPA:UPA00753	PMID:14663079
UPA:UPA00753	PMID:18978052
UPA:UPA00754	GO:0019438
UPA:UPA00755	GO:0030206
UPA:UPA00756	GO:0015012
UPA:UPA00756	PMID:11121397
UPA:UPA00756	PMID:11274177
UPA:UPA00757	GO:0010132
UPA:UPA00757	KEGG:map00460
UPA:UPA00757	KEGG:map00966
UPA:UPA00757	KEGG:map01110
UPA:UPA00757	MetaCyc:PWY-861
UPA:UPA00757	PMID:10585420
UPA:UPA00757	PMID:11312134
UPA:UPA00757	PMID:17706731
UPA:UPA00758	GO:0009166
UPA:UPA00759	GO:0009187
UPA:UPA00760	GO:0009214
UPA:UPA00761	GO:0006195
UPA:UPA00762	GO:0006198
UPA:UPA00762	KEGG:map00230
UPA:UPA00763	GO:0046069
UPA:UPA00763	KEGG:map00230
UPA:UPA00764	GO:0033022
UPA:UPA00764	PMID:12406764
UPA:UPA00765	GO:0045456
UPA:UPA00766	GO:0016126
UPA:UPA00767	KEGG:map00100
UPA:UPA00767	KEGG:map01100
UPA:UPA00767	KEGG:map01110
UPA:UPA00768	KEGG:map00100
UPA:UPA00768	KEGG:map01100
UPA:UPA00768	MetaCyc:ERGOSTEROL-SYN-PWY
UPA:UPA00769	GO:0006703
UPA:UPA00770	KEGG:map00100
UPA:UPA00770	KEGG:map01100
UPA:UPA00771	PMID:10094636
UPA:UPA00771	PMID:11349062
UPA:UPA00771	PMID:7957197
UPA:UPA00771	PMID:8841374
UPA:UPA00771	PMID:9920381
UPA:UPA00772	PMID:10816587
UPA:UPA00772	PMID:11152452
UPA:UPA00773	PMID:12732329
UPA:UPA00773	PMID:1551392
UPA:UPA00773	PMID:1740156
UPA:UPA00774	GO:0050814
UPA:UPA00775	GO:0043451
UPA:UPA00776	GO:0042208
UPA:UPA00776	MetaCyc:PWY-5534
UPA:UPA00777	GO:0043449
UPA:UPA00778	GO:0043458
UPA:UPA00779	GO:0006067
UPA:UPA00780	GO:0006068
UPA:UPA00780	KEGG:map00010
UPA:UPA00780	KEGG:map00620
UPA:UPA00780	KEGG:map01100
UPA:UPA00780	KEGG:map01110
UPA:UPA00780	KEGG:map01120
UPA:UPA00781	GO:0008611
UPA:UPA00782	GO:1901288
UPA:UPA00782	PMID:17163967
UPA:UPA00782	PMID:3470285
UPA:UPA00783	GO:0031169
UPA:UPA00783	PMID:11395469
UPA:UPA00783	PMID:8430103
UPA:UPA00784	PMID:12147680
UPA:UPA00785	GO:0042438
UPA:UPA00786	GO:0030148
UPA:UPA00787	GO:0006682
UPA:UPA00788	GO:0006704
UPA:UPA00790	GO:1902012
UPA:UPA00791	GO:0046176
UPA:UPA00792	GO:0046177
UPA:UPA00793	GO:0046183
UPA:UPA00793	PMID:14973046
UPA:UPA00794	GO:0019579
UPA:UPA00795	GO:0051473
UPA:UPA00796	GO:0033320
UPA:UPA00796	KEGG:map00500
UPA:UPA00796	KEGG:map00520
UPA:UPA00796	KEGG:map01100
UPA:UPA00796	PMID:11877387
UPA:UPA00797	GO:0033358
UPA:UPA00797	KEGG:map00520
UPA:UPA00797	KEGG:map01100
UPA:UPA00797	PMID:12566589
UPA:UPA00798	GO:1901830
UPA:UPA00799	KEGG:map00906
UPA:UPA00799	KEGG:map01100
UPA:UPA00799	KEGG:map01110
UPA:UPA00801	GO:1901824
UPA:UPA00802	GO:1901812
UPA:UPA00803	GO:1901177
UPA:UPA00804	GO:1901821
UPA:UPA00805	GO:1901818
UPA:UPA00806	GO:1901809
UPA:UPA00806	KEGG:map00906
UPA:UPA00807	GO:1901866
UPA:UPA00807	KEGG:map00906
UPA:UPA00808	GO:0019340
UPA:UPA00808	KEGG:map00621
UPA:UPA00808	KEGG:map01100
UPA:UPA00808	KEGG:map01120
UPA:UPA00808	MetaCyc:P662-PWY
UPA:UPA00808	PMID:8226678
UPA:UPA00808	PMID:8981980
UPA:UPA00809	GO:0019341
UPA:UPA00809	KEGG:map00621
UPA:UPA00809	KEGG:map01100
UPA:UPA00809	KEGG:map01120
UPA:UPA00809	MetaCyc:P661-PWY
UPA:UPA00810	GO:0042843
UPA:UPA00812	GO:0006062
UPA:UPA00812	KEGG:map00051
UPA:UPA00812	MetaCyc:SORBDEG-PWY
UPA:UPA00813	GO:0046175
UPA:UPA00814	GO:0046178
UPA:UPA00814	KEGG:map00030
UPA:UPA00814	KEGG:map01100
UPA:UPA00814	KEGG:map01110
UPA:UPA00814	KEGG:map01120
UPA:UPA00815	GO:0006061
UPA:UPA00815	MetaCyc:PWY-5530
UPA:UPA00816	PMID:7692217
UPA:UPA00817	PMID:7559340
UPA:UPA00818	PMID:8288541
UPA:UPA00819	GO:0008216
UPA:UPA00821	PMID:7476194
UPA:UPA00821	PMID:8626297
UPA:UPA00822	GO:0001694
UPA:UPA00822	KEGG:map00340
UPA:UPA00822	KEGG:map01100
UPA:UPA00822	KEGG:map01110
UPA:UPA00822	PMID:15612036
UPA:UPA00822	PMID:2216786
UPA:UPA00823	GO:0006021
UPA:UPA00823	KEGG:map00521
UPA:UPA00823	KEGG:map00562
UPA:UPA00823	KEGG:map01100
UPA:UPA00823	KEGG:map01110
UPA:UPA00823	KEGG:map04070
UPA:UPA00823	MetaCyc:PWY-2301
UPA:UPA00824	GO:0046244
UPA:UPA00825	KEGG:map00360
UPA:UPA00825	KEGG:map00940
UPA:UPA00825	KEGG:map01100
UPA:UPA00825	KEGG:map01110
UPA:UPA00826	GO:0008215
UPA:UPA00827	GO:1902014
UPA:UPA00829	GO:1901663
UPA:UPA00830	KEGG:map00760
UPA:UPA00830	KEGG:map01100
UPA:UPA00834	GO:0048034
UPA:UPA00834	KEGG:map00860
UPA:UPA00834	KEGG:map01110
UPA:UPA00834	PMID:1336371
UPA:UPA00834	PMID:8082800
UPA:UPA00835	GO:1901794
UPA:UPA00836	GO:1901791
UPA:UPA00837	GO:0030187
UPA:UPA00837	KEGG:map00380
UPA:UPA00837	KEGG:map01100
UPA:UPA00839	KEGG:map00630
UPA:UPA00839	PMID:10339827
UPA:UPA00839	PMID:7592429
UPA:UPA00840	GO:0006772
UPA:UPA00841	GO:0009230
UPA:UPA00841	KEGG:map00730
UPA:UPA00842	GO:0042617
UPA:UPA00842	KEGG:map00904
UPA:UPA00842	KEGG:map01100
UPA:UPA00842	KEGG:map01110
UPA:UPA00842	PMID:11524108
UPA:UPA00843	GO:1901827
UPA:UPA00844	GO:0050845
UPA:UPA00844	PMID:10627039
UPA:UPA00844	PMID:12473097
UPA:UPA00845	GO:0045489
UPA:UPA00846	GO:0042427
UPA:UPA00846	KEGG:map00380
UPA:UPA00846	KEGG:map01100
UPA:UPA00847	GO:0006728
UPA:UPA00848	GO:0035998
UPA:UPA00848	KEGG:map00790
UPA:UPA00848	KEGG:map01100
UPA:UPA00849	GO:0006729
UPA:UPA00849	KEGG:map00790
UPA:UPA00849	KEGG:map01100
UPA:UPA00849	PMID:17220358
UPA:UPA00850	GO:0046901
UPA:UPA00850	PMID:18232714
UPA:UPA00850	PMID:2688305
UPA:UPA00851	GO:1901777
UPA:UPA00851	PMID:10094699
UPA:UPA00851	PMID:10099135
UPA:UPA00852	PMID:2012614
UPA:UPA00853	PMID:7689965
UPA:UPA00853	PMID:8478324
UPA:UPA00855	GO:0019468
UPA:UPA00855	PMID:7689965
UPA:UPA00855	PMID:8478324
UPA:UPA00856	KEGG:map00030
UPA:UPA00856	KEGG:map00040
UPA:UPA00856	KEGG:map01100
UPA:UPA00856	KEGG:map01120
UPA:UPA00860	GO:0030203
UPA:UPA00861	GO:0006024
UPA:UPA00862	GO:0030210
UPA:UPA00862	PMID:11274177
UPA:UPA00863	GO:0019605
UPA:UPA00864	GO:0046296
UPA:UPA00864	KEGG:map00260
UPA:UPA00864	KEGG:map00561
UPA:UPA00864	KEGG:map00630
UPA:UPA00864	KEGG:map01100
UPA:UPA00864	KEGG:map01120
UPA:UPA00865	GO:0046295
UPA:UPA00865	KEGG:map00630
UPA:UPA00865	KEGG:map01100
UPA:UPA00866	GO:0000955
UPA:UPA00866	PMID:18281432
UPA:UPA00867	GO:0019477
UPA:UPA00867	MetaCyc:PWY-5327
UPA:UPA00868	GO:0033512
UPA:UPA00868	KEGG:map00300
UPA:UPA00868	KEGG:map00310
UPA:UPA00868	KEGG:map01100
UPA:UPA00868	KEGG:map01110
UPA:UPA00868	MetaCyc:LYSINE-DEG1-PWY
UPA:UPA00869	GO:0019473
UPA:UPA00869	KEGG:map00310
UPA:UPA00869	MetaCyc:LYSDEGII-PWY
UPA:UPA00869	PMID:15229592
UPA:UPA00869	PMID:8082161
UPA:UPA00870	GO:0019475
UPA:UPA00870	PMID:10629195
UPA:UPA00870	PMID:10839984
UPA:UPA00870	PMID:17166837
UPA:UPA00871	PMID:9235894
UPA:UPA00872	KEGG:map00400
UPA:UPA00872	KEGG:map00402
UPA:UPA00872	KEGG:map01100
UPA:UPA00872	KEGG:map01110
UPA:UPA00872	MetaCyc:PWY-4161
UPA:UPA00872	PMID:9235894
UPA:UPA00873	GO:0019596
UPA:UPA00873	KEGG:map00627
UPA:UPA00873	KEGG:map01120
UPA:UPA00873	MetaCyc:PWY-1501
UPA:UPA00873	PMID:12670968
UPA:UPA00873	PMID:2271624
UPA:UPA00874	PMID:16839576
UPA:UPA00875	PMID:10381407
UPA:UPA00876	GO:0019370
UPA:UPA00877	GO:1901753
UPA:UPA00878	GO:0097251
UPA:UPA00880	GO:1901750
UPA:UPA00882	GO:0036100
UPA:UPA00883	GO:0036101
UPA:UPA00884	GO:0006691
UPA:UPA00885	GO:0045116
UPA:UPA00885	PMID:11698580
UPA:UPA00886	GO:0016925
UPA:UPA00886	PMID:11265250
UPA:UPA00887	GO:0009850
UPA:UPA00888	GO:0046251
UPA:UPA00888	PMID:10224006
UPA:UPA00889	PMID:7592318
UPA:UPA00890	GO:0090487
UPA:UPA00891	GO:0009808
UPA:UPA00892	GO:0046274
UPA:UPA00893	GO:0009809
UPA:UPA00894	GO:0009246
UPA:UPA00894	PMID:10515954
UPA:UPA00894	PMID:12618464
UPA:UPA00894	PMID:16199561
UPA:UPA00894	PMID:16936038
UPA:UPA00895	KEGG:map00680
UPA:UPA00895	KEGG:map01120
UPA:UPA00896	KEGG:map00072
UPA:UPA00896	KEGG:map00280
UPA:UPA00896	KEGG:map00650
UPA:UPA00896	KEGG:map01100
UPA:UPA00897	GO:0009701
UPA:UPA00898	PMID:1840523
UPA:UPA00900	PMID:9869425
UPA:UPA00901	PMID:1915347
UPA:UPA00902	PMID:1915347
UPA:UPA00902	PMID:9484461
UPA:UPA00903	GO:0009086
UPA:UPA00904	GO:0019509
UPA:UPA00904	KEGG:map00270
UPA:UPA00904	KEGG:map01100
UPA:UPA00905	GO:0043039
UPA:UPA00906	GO:0097056
UPA:UPA00906	KEGG:map00450
UPA:UPA00906	KEGG:map00970
UPA:UPA00907	KEGG:map00524
UPA:UPA00907	KEGG:map01110
UPA:UPA00907	PMID:14757238
UPA:UPA00907	PMID:14969406
UPA:UPA00907	PMID:15313224
UPA:UPA00908	GO:0015970
UPA:UPA00908	KEGG:map00230
UPA:UPA00908	MetaCyc:PPGPPMET-PWY
UPA:UPA00909	GO:0032263
UPA:UPA00909	KEGG:map00230
UPA:UPA00909	KEGG:map01100
UPA:UPA00910	PMID:16368756
UPA:UPA00910	PMID:9342345
UPA:UPA00911	GO:0001523
UPA:UPA00912	GO:0042572
UPA:UPA00913	GO:0006720
UPA:UPA00914	GO:0006020
UPA:UPA00915	GO:0071768
UPA:UPA00915	PMID:9044265
UPA:UPA00916	GO:0019303
UPA:UPA00916	KEGG:map00030
UPA:UPA00916	MetaCyc:RIBOKIN-PWY
UPA:UPA00916	PMID:15060078
UPA:UPA00917	GO:0042619
UPA:UPA00917	MetaCyc:PWY1-3
UPA:UPA00917	PMID:15691921
UPA:UPA00918	PMID:2209605
UPA:UPA00919	PMID:10940051
UPA:UPA00919	PMID:9665716
UPA:UPA00920	KEGG:map00620
UPA:UPA00920	KEGG:map00650
UPA:UPA00920	KEGG:map01100
UPA:UPA00921	GO:0006397
UPA:UPA00922	GO:0006370
UPA:UPA00922	PMID:11051760
UPA:UPA00922	PMID:18298088
UPA:UPA00923	GO:1900998
UPA:UPA00923	PMID:9471964
UPA:UPA00923	PMID:9573204
UPA:UPA00924	PMID:11337413
UPA:UPA00925	GO:0033532
UPA:UPA00925	KEGG:map00052
UPA:UPA00925	PMID:11675396
UPA:UPA00926	GO:1901763
UPA:UPA00926	PMID:8163168
UPA:UPA00927	MetaCyc:PWY-1622
UPA:UPA00927	PMID:16237034
UPA:UPA00927	PMID:8509332
UPA:UPA00928	GO:0046170
UPA:UPA00928	KEGG:map00680
UPA:UPA00928	KEGG:map01100
UPA:UPA00928	KEGG:map01120
UPA:UPA00928	PMID:1644761
UPA:UPA00929	KEGG:map00072
UPA:UPA00929	KEGG:map00280
UPA:UPA00929	KEGG:map00650
UPA:UPA00929	PMID:12463743
UPA:UPA00930	GO:0010124
UPA:UPA00930	PMID:17259607
UPA:UPA00930	PMID:9748275
UPA:UPA00931	GO:0016043
UPA:UPA00933	GO:0045230
UPA:UPA00934	GO:0045227
UPA:UPA00935	GO:0045231
UPA:UPA00936	GO:0045228
UPA:UPA00937	KEGG:map00360
UPA:UPA00937	KEGG:map00362
UPA:UPA00937	KEGG:map00621
UPA:UPA00937	KEGG:map00622
UPA:UPA00937	KEGG:map01100
UPA:UPA00937	KEGG:map01120
UPA:UPA00937	PMID:8631713
UPA:UPA00938	GO:0046467
UPA:UPA00939	GO:0006643
UPA:UPA00940	GO:0006650
UPA:UPA00942	GO:0065007
UPA:UPA00943	GO:0007165
UPA:UPA00945	KEGG:map00280
UPA:UPA00945	KEGG:map00630
UPA:UPA00945	KEGG:map00640
UPA:UPA00945	KEGG:map00720
UPA:UPA00945	KEGG:map01100
UPA:UPA00945	KEGG:map01120
UPA:UPA00946	GO:0019543
UPA:UPA00947	GO:0046474
UPA:UPA00948	GO:0006659
UPA:UPA00949	GO:0046488
UPA:UPA00950	GO:0042244
UPA:UPA00951	GO:0009854
UPA:UPA00951	KEGG:map00260
UPA:UPA00951	KEGG:map00460
UPA:UPA00951	KEGG:map00561
UPA:UPA00951	KEGG:map00630
UPA:UPA00951	KEGG:map00670
UPA:UPA00951	KEGG:map00680
UPA:UPA00951	KEGG:map01100
UPA:UPA00951	KEGG:map01110
UPA:UPA00951	KEGG:map01120
UPA:UPA00951	MetaCyc:PWY-181
UPA:UPA00952	GO:0010023
UPA:UPA00954	GO:0042368
UPA:UPA00956	GO:0006004
UPA:UPA00958	GO:0009244
UPA:UPA00959	GO:0006793
UPA:UPA00960	GO:0032923
UPA:UPA00960	PMID:10571990
UPA:UPA00962	GO:0006534
UPA:UPA00963	GO:0045227
UPA:UPA00964	GO:1901758
UPA:UPA00964	PMID:12374384
UPA:UPA00965	GO:1901133
UPA:UPA00966	GO:0030648
UPA:UPA00969	GO:1901158
UPA:UPA00970	GO:1901155
UPA:UPA00971	GO:1901121
UPA:UPA00972	GO:1901152
UPA:UPA00973	GO:0009245
UPA:UPA00974	GO:1901780
UPA:UPA00974	PMID:16681390
UPA:UPA00975	PMID:10198110
UPA:UPA00977	GO:0045232
UPA:UPA00979	PMID:17322197
UPA:UPA00979	PMID:17373765
UPA:UPA00980	GO:0009242
UPA:UPA00981	PMID:10653708
UPA:UPA00981	PMID:15066027
UPA:UPA00982	GO:0046250
UPA:UPA00983	KEGG:map00902
UPA:UPA00983	KEGG:map01100
UPA:UPA00983	KEGG:map01110
UPA:UPA00984	KEGG:map00902
UPA:UPA00984	KEGG:map01100
UPA:UPA00984	KEGG:map01110
UPA:UPA00985	GO:0046248
UPA:UPA00985	KEGG:map00902
UPA:UPA00985	KEGG:map01100
UPA:UPA00985	KEGG:map01110
UPA:UPA00986	KEGG:map00902
UPA:UPA00986	KEGG:map01110
UPA:UPA00987	KEGG:map00902
UPA:UPA00987	KEGG:map00903
UPA:UPA00987	KEGG:map01110
UPA:UPA00987	PMID:10224006
UPA:UPA00988	PMID:19151091
UPA:UPA00989	PMID:12403464
UPA:UPA00990	KEGG:map00053
UPA:UPA00990	KEGG:map00520
UPA:UPA00990	KEGG:map01100
UPA:UPA00990	KEGG:map01110
UPA:UPA00990	MetaCyc:PWY-882
UPA:UPA00990	PMID:11005203
UPA:UPA00990	PMID:11337405
UPA:UPA00991	KEGG:map00040
UPA:UPA00991	KEGG:map00053
UPA:UPA00991	KEGG:map01100
UPA:UPA00991	MetaCyc:PWY3DJ-35471
UPA:UPA00992	PMID:12843414
UPA:UPA00993	PMID:12843414
UPA:UPA00995	GO:0042372
UPA:UPA00996	GO:0035975
UPA:UPA00996	KEGG:map00230
UPA:UPA00996	KEGG:map00330
UPA:UPA00996	KEGG:map00910
UPA:UPA00996	KEGG:map01120
UPA:UPA00997	PMID:15659170
UPA:UPA00997	PMID:18832610
UPA:UPA00997	PMID:19028679
UPA:UPA00997	PMID:19483713
UPA:UPA00998	GO:0070490
UPA:UPA00998	PMID:19282181
UPA:UPA00998	PMID:19448618
UPA:UPA00999	KEGG:map00780
UPA:UPA00999	KEGG:map01100
UPA:UPA01000	GO:0046653
UPA:UPA01001	PMID:11796336
UPA:UPA01002	PMID:19476337
UPA:UPA01003	PMID:17234808
UPA:UPA01003	PMID:17886826
UPA:UPA01004	PMID:11274100
UPA:UPA01005	PMID:17189355
UPA:UPA01005	PMID:18955706
UPA:UPA01006	MetaCyc:PWY-6116
UPA:UPA01006	PMID:17728402
UPA:UPA01006	PMID:2254260
UPA:UPA01007	GO:0009311
UPA:UPA01008	GO:0009312
UPA:UPA01009	KEGG:map00760
UPA:UPA01009	KEGG:map01100
UPA:UPA01010	KEGG:map00760
UPA:UPA01010	MetaCyc:PWY-5055
UPA:UPA01010	PMID:16894175
UPA:UPA01011	KEGG:map00130
UPA:UPA01011	KEGG:map00362
UPA:UPA01011	KEGG:map00364
UPA:UPA01011	KEGG:map01100
UPA:UPA01011	KEGG:map01110
UPA:UPA01011	KEGG:map01120
UPA:UPA01011	MetaCyc:PWY-6215
UPA:UPA01011	PMID:7765837
UPA:UPA01012	GO:0006532
UPA:UPA01012	KEGG:map00250
UPA:UPA01012	KEGG:map00710
UPA:UPA01012	KEGG:map01100
UPA:UPA01012	KEGG:map01110
UPA:UPA01012	KEGG:map01120
UPA:UPA01012	MetaCyc:ASPARTATESYN-PWY
UPA:UPA01013	GO:0006542
UPA:UPA01013	KEGG:map00250
UPA:UPA01013	KEGG:map00330
UPA:UPA01013	KEGG:map00910
UPA:UPA01013	KEGG:map01100
UPA:UPA01013	KEGG:map01120
UPA:UPA01013	MetaCyc:GLNSYN-PWY
UPA:UPA01014	GO:0052699
UPA:UPA01014	MetaCyc:PWY-7255
UPA:UPA01014	PMID:20420449
UPA:UPA01015	GO:0043421
UPA:UPA01016	KEGG:map00627
UPA:UPA01016	KEGG:map00910
UPA:UPA01016	KEGG:map01120
UPA:UPA01016	PMID:11114907
UPA:UPA01016	PMID:13129960
UPA:UPA01017	PMID:14736729
UPA:UPA01017	PMID:18596046
UPA:UPA01017	PMID:21367879
UPA:UPA01017	PMID:9537354
UPA:UPA01018	PMID:10510490
UPA:UPA01018	PMID:11816964
UPA:UPA01018	PMID:9451830
UPA:UPA01019	PMID:19415708
UPA:UPA01020	PMID:20178781
UPA:UPA01021	PMID:21250661
UPA:UPA01027	PMID:10880364
UPA:UPA01027	PMID:12745254
UPA:UPA01027	PMID:22623302
UPA:UPA01028	GO:0071524
UPA:UPA01028	MetaCyc:PWY-6994
UPA:UPA01028	PMID:17204561
UPA:UPA01028	PMID:21455182
UPA:UPA01028	PMID:21550296
UPA:UPA01029	MetaCyc:PWY-5984
UPA:UPA01029	PMID:16233407
UPA:UPA01030	GO:0046196
UPA:UPA01030	MetaCyc:PWY-5487
UPA:UPA01030	MetaCyc:PWY-5488
UPA:UPA01031	GO:0046232
UPA:UPA01031	MetaCyc:PWY-6550
UPA:UPA01032	GO:0046232
UPA:UPA01032	MetaCyc:6-HYDROXYCINEOLE-DEGRADATION-PWY
UPA:UPA01033	MetaCyc:PWY-5645
UPA:UPA01033	PMID:21803909
UPA:UPA01034	PMID:10093705
UPA:UPA01034	PMID:10770754
UPA:UPA01034	PMID:11036020
UPA:UPA01034	PMID:12480894
UPA:UPA01034	PMID:12570764
UPA:UPA01034	PMID:16868863
UPA:UPA01035	PMID:10770754
UPA:UPA01035	PMID:16868863
UPA:UPA01036	PMID:23586652
UPA:UPA01038	GO:1903966
UPA:UPA01044	GO:0010411
UPA:UPA01045	GO:2000899
UPA:UPA01046	GO:0046396
UPA:UPA01047	GO:0019698
UPA:UPA01047	PMID:19159926
UPA:UPA01048	PMID:19159926
UPA:UPA01049	PMID:19159926
UPA:UPA01050	PMID:19159926
UPA:UPA01050	PMID:22493433
UPA:UPA01050	PMID:24450804
UPA:UPA01051	PMID:19159926
UPA:UPA01052	GO:0006688
UPA:UPA01052	PMID:10092602
UPA:UPA01052	PMID:10207017
UPA:UPA01052	PMID:10521438
UPA:UPA01052	PMID:10702226
UPA:UPA01052	PMID:10748143
UPA:UPA01052	PMID:10837462
UPA:UPA01052	PMID:10854427
UPA:UPA01052	PMID:10854428
UPA:UPA01052	PMID:10993897
UPA:UPA01052	PMID:11283017
UPA:UPA01052	PMID:11341836
UPA:UPA01052	PMID:11384981
UPA:UPA01052	PMID:8195250
UPA:UPA01052	PMID:8631981
UPA:UPA01052	PMID:8910600
UPA:UPA01052	PMID:9405390
UPA:UPA01052	PMID:9593693
UPA:UPA01052	PMID:9792633
UPA:UPA01052	PMID:9822625
UPA:UPA01053	GO:0042374
UPA:UPA01054	GO:0042376
UPA:UPA01054	PMID:24138531
UPA:UPA01055	GO:1901661
UPA:UPA01056	GO:1901662
UPA:UPA01057	KEGG:map00130
UPA:UPA01057	KEGG:map01053
UPA:UPA01057	KEGG:map01100
UPA:UPA01057	KEGG:map01110
UPA:UPA01057	PMID:16617180
UPA:UPA01057	PMID:23564174
UPA:UPA01058	GO:0006707
OBO:UPa_UPC00000	CHEBI:24431
OBO:UPa_UPC00001	CHEBI:15377
OBO:UPa_UPC00001	KEGG:C00001
OBO:UPa_UPC00002	CHEBI:15422
OBO:UPa_UPC00002	KEGG:C00002
OBO:UPa_UPC00003	CHEBI:15846
OBO:UPa_UPC00003	KEGG:C00003
OBO:UPa_UPC00004	CHEBI:16908
OBO:UPa_UPC00004	KEGG:C00004
OBO:UPa_UPC00005	CHEBI:16474
OBO:UPa_UPC00005	KEGG:C00005
OBO:UPa_UPC00006	CHEBI:18009
OBO:UPa_UPC00006	KEGG:C00006
OBO:UPa_UPC00007	CHEBI:15379
OBO:UPa_UPC00007	CHEBI:25805
OBO:UPa_UPC00007	KEGG:C00007
OBO:UPa_UPC00008	CHEBI:16761
OBO:UPa_UPC00008	KEGG:C00008
OBO:UPa_UPC00009	CHEBI:18367
OBO:UPa_UPC00009	CHEBI:26078
OBO:UPa_UPC00009	KEGG:C00009
OBO:UPa_UPC00010	CHEBI:15346
OBO:UPa_UPC00010	KEGG:C00010
OBO:UPa_UPC00011	CHEBI:16526
OBO:UPa_UPC00011	KEGG:C00011
OBO:UPa_UPC00013	CHEBI:18361
OBO:UPa_UPC00013	CHEBI:29888
OBO:UPa_UPC00013	KEGG:C00013
OBO:UPa_UPC00014	CHEBI:16134
OBO:UPa_UPC00014	KEGG:C00014
OBO:UPa_UPC00015	CHEBI:17659
OBO:UPa_UPC00015	KEGG:C00015
OBO:UPa_UPC00016	CHEBI:16238
OBO:UPa_UPC00016	KEGG:C00016
OBO:UPa_UPC00018	CHEBI:18405
OBO:UPa_UPC00018	KEGG:C00018
OBO:UPa_UPC00019	CHEBI:15414
OBO:UPa_UPC00019	CHEBI:67040
OBO:UPa_UPC00019	KEGG:C00019
OBO:UPa_UPC00020	CHEBI:16027
OBO:UPa_UPC00020	KEGG:C00020
OBO:UPa_UPC00021	CHEBI:16680
OBO:UPa_UPC00021	KEGG:C00021
OBO:UPa_UPC00022	CHEBI:15361
OBO:UPa_UPC00022	CHEBI:32816
OBO:UPa_UPC00022	KEGG:C00022
OBO:UPa_UPC00024	CHEBI:15351
OBO:UPa_UPC00024	KEGG:C00024
OBO:UPa_UPC00025	CHEBI:16015
OBO:UPa_UPC00025	KEGG:C00025
OBO:UPa_UPC00026	CHEBI:16810
OBO:UPa_UPC00026	CHEBI:30915
OBO:UPa_UPC00026	KEGG:C00026
OBO:UPa_UPC00027	CHEBI:16240
OBO:UPa_UPC00027	KEGG:C00027
OBO:UPa_UPC00028	CHEBI:15339
OBO:UPa_UPC00028	KEGG:C00028
OBO:UPa_UPC00029	CHEBI:18066
OBO:UPa_UPC00029	CHEBI:46229
OBO:UPa_UPC00029	KEGG:C00029
OBO:UPa_UPC00030	CHEBI:17499
OBO:UPa_UPC00030	KEGG:C00030
OBO:UPa_UPC00031	CHEBI:4167
OBO:UPa_UPC00031	KEGG:C00031
OBO:UPa_UPC00032	CHEBI:17627
OBO:UPa_UPC00032	CHEBI:26355
OBO:UPa_UPC00032	CHEBI:30413
OBO:UPa_UPC00032	KEGG:C00032
OBO:UPa_UPC00033	CHEBI:15366
OBO:UPa_UPC00033	CHEBI:30089
OBO:UPa_UPC00033	KEGG:C00033
OBO:UPa_UPC00035	CHEBI:17552
OBO:UPa_UPC00035	KEGG:C00035
OBO:UPa_UPC00036	CHEBI:16452
OBO:UPa_UPC00036	CHEBI:30744
OBO:UPa_UPC00036	KEGG:C00036
OBO:UPa_UPC00037	CHEBI:15428
OBO:UPa_UPC00037	KEGG:C00037
OBO:UPa_UPC00040	CHEBI:17984
OBO:UPa_UPC00040	KEGG:C00040
OBO:UPa_UPC00041	CHEBI:16977
OBO:UPa_UPC00041	KEGG:C00041
OBO:UPa_UPC00042	CHEBI:15741
OBO:UPa_UPC00042	KEGG:C00042
OBO:UPa_UPC00043	CHEBI:16264
OBO:UPa_UPC00043	KEGG:C00043
OBO:UPa_UPC00044	CHEBI:15996
OBO:UPa_UPC00044	KEGG:C00044
OBO:UPa_UPC00047	CHEBI:18019
OBO:UPa_UPC00047	KEGG:C00047
OBO:UPa_UPC00048	CHEBI:16891
OBO:UPa_UPC00048	KEGG:C00048
OBO:UPa_UPC00049	CHEBI:17053
OBO:UPa_UPC00049	KEGG:C00049
OBO:UPa_UPC00051	CHEBI:16856
OBO:UPa_UPC00051	KEGG:C00051
OBO:UPa_UPC00053	CHEBI:17980
OBO:UPa_UPC00053	KEGG:C00053
OBO:UPa_UPC00054	CHEBI:17985
OBO:UPa_UPC00054	KEGG:C00054
OBO:UPa_UPC00055	CHEBI:17361
OBO:UPa_UPC00055	KEGG:C00055
OBO:UPa_UPC00058	CHEBI:15740
OBO:UPa_UPC00058	CHEBI:30751
OBO:UPa_UPC00058	KEGG:C00058
OBO:UPa_UPC00059	CHEBI:16189
OBO:UPa_UPC00059	CHEBI:26836
OBO:UPa_UPC00059	KEGG:C00059
OBO:UPa_UPC00061	CHEBI:17621
OBO:UPa_UPC00061	KEGG:C00061
OBO:UPa_UPC00062	CHEBI:16467
OBO:UPa_UPC00062	KEGG:C00062
OBO:UPa_UPC00063	CHEBI:17677
OBO:UPa_UPC00063	KEGG:C00063
OBO:UPa_UPC00064	CHEBI:18050
