subject	predicate	object	relation	provided_by
RHEA:51548	biolink:close_match	EC:2.1.1.337	skos:closeMatch	Rhea
RHEA:51556	biolink:close_match	EC:2.1.1.337	skos:closeMatch	Rhea
RHEA:51560	biolink:close_match	EC:2.1.1.337	skos:closeMatch	Rhea
RHEA:51564	biolink:close_match	EC:1.14.15.29	skos:closeMatch	Rhea
RHEA:51576	biolink:close_match	EC:2.4.1.357	skos:closeMatch	Rhea
RHEA:51584	biolink:close_match	EC:1.3.8.13	skos:closeMatch	Rhea
RHEA:51588	biolink:close_match	EC:1.1.1.416	skos:closeMatch	Rhea
RHEA:51592	biolink:close_match	EC:1.14.15.26	skos:closeMatch	Rhea
RHEA:51596	biolink:close_match	EC:1.14.15.26	skos:closeMatch	Rhea
RHEA:51600	biolink:close_match	EC:1.14.15.26	skos:closeMatch	Rhea
RHEA:51604	biolink:close_match	EC:1.14.15.25	skos:closeMatch	Rhea
RHEA:51608	biolink:close_match	EC:1.1.99.40	skos:closeMatch	Rhea
RHEA:51612	biolink:close_match	EC:1.1.99.40	skos:closeMatch	Rhea
RHEA:51644	biolink:close_match	EC:1.14.19.21	skos:closeMatch	Rhea
RHEA:51652	biolink:close_match	EC:1.1.1.57	skos:closeMatch	Rhea
RHEA:51656	biolink:close_match	EC:5.1.2.7	skos:closeMatch	Rhea
RHEA:51680	biolink:close_match	EC:2.7.1.216	skos:closeMatch	Rhea
RHEA:51684	biolink:close_match	EC:2.7.4.32	skos:closeMatch	Rhea
RHEA:51688	biolink:close_match	EC:1.1.1.406	skos:closeMatch	Rhea
RHEA:51696	biolink:close_match	EC:2.1.1.338	skos:closeMatch	Rhea
RHEA:51700	biolink:close_match	EC:2.1.1.338	skos:closeMatch	Rhea
RHEA:51704	biolink:close_match	EC:2.1.1.339	skos:closeMatch	Rhea
RHEA:51708	biolink:close_match	EC:1.1.1.407	skos:closeMatch	Rhea
RHEA:51712	biolink:close_match	EC:5.1.3.40	skos:closeMatch	Rhea
RHEA:51752	biolink:close_match	EC:2.5.1.136	skos:closeMatch	Rhea
RHEA:51756	biolink:close_match	EC:2.5.1.137	skos:closeMatch	Rhea
RHEA:51760	biolink:close_match	EC:2.5.1.137	skos:closeMatch	Rhea
RHEA:51764	biolink:close_match	EC:2.5.1.136	skos:closeMatch	Rhea
RHEA:51768	biolink:close_match	EC:2.5.1.136	skos:closeMatch	Rhea
RHEA:51772	biolink:close_match	EC:2.5.1.136	skos:closeMatch	Rhea
RHEA:51776	biolink:close_match	EC:2.5.1.137	skos:closeMatch	Rhea
RHEA:51780	biolink:close_match	EC:2.5.1.137	skos:closeMatch	Rhea
RHEA:51784	biolink:close_match	EC:2.5.1.137	skos:closeMatch	Rhea
RHEA:51796	biolink:close_match	EC:2.5.1.137	skos:closeMatch	Rhea
RHEA:51800	biolink:close_match	EC:2.5.1.137	skos:closeMatch	Rhea
RHEA:51804	biolink:close_match	EC:2.5.1.137	skos:closeMatch	Rhea
RHEA:51860	biolink:close_match	EC:2.5.1.138	skos:closeMatch	Rhea
RHEA:51864	biolink:close_match	EC:2.5.1.138	skos:closeMatch	Rhea
RHEA:51868	biolink:close_match	EC:2.5.1.139	skos:closeMatch	Rhea
RHEA:51872	biolink:close_match	EC:2.5.1.139	skos:closeMatch	Rhea
RHEA:51876	biolink:close_match	EC:2.5.1.136	skos:closeMatch	Rhea
RHEA:51884	biolink:close_match	EC:5.1.1.22	skos:closeMatch	Rhea
RHEA:51888	biolink:close_match	EC:1.1.1.404	skos:closeMatch	Rhea
RHEA:51904	biolink:close_match	EC:6.3.2.17	skos:closeMatch	Rhea
RHEA:51912	biolink:close_match	EC:6.3.2.17	skos:closeMatch	Rhea
RHEA:51924	biolink:close_match	EC:1.3.99.38	skos:closeMatch	Rhea
RHEA:51928	biolink:close_match	EC:1.5.1.51	skos:closeMatch	Rhea
RHEA:51932	biolink:close_match	EC:1.8.2.5	skos:closeMatch	Rhea
RHEA:51936	biolink:close_match	EC:1.8.5.7	skos:closeMatch	Rhea
RHEA:51944	biolink:close_match	EC:2.1.1.343	skos:closeMatch	Rhea
RHEA:51952	biolink:close_match	EC:1.14.14.41	skos:closeMatch	Rhea
RHEA:51972	biolink:close_match	EC:1.14.14.42	skos:closeMatch	Rhea
RHEA:51992	biolink:close_match	EC:1.14.14.43	skos:closeMatch	Rhea
RHEA:52028	biolink:close_match	EC:3.5.1.127	skos:closeMatch	Rhea
RHEA:52032	biolink:close_match	EC:3.5.1.127	skos:closeMatch	Rhea
RHEA:52036	biolink:close_match	EC:3.5.1.127	skos:closeMatch	Rhea
RHEA:52044	biolink:close_match	EC:2.4.1.350	skos:closeMatch	Rhea
RHEA:52104	biolink:close_match	EC:2.4.3.1	skos:closeMatch	Rhea
RHEA:52128	biolink:close_match	EC:3.6.1.71	skos:closeMatch	Rhea
RHEA:52132	biolink:close_match	EC:3.6.1.71	skos:closeMatch	Rhea
RHEA:52136	biolink:close_match	EC:3.6.1.70	skos:closeMatch	Rhea
RHEA:52140	biolink:close_match	EC:3.6.1.72	skos:closeMatch	Rhea
RHEA:52144	biolink:close_match	EC:2.3.3.19	skos:closeMatch	Rhea
RHEA:52148	biolink:close_match	EC:2.4.1.195	skos:closeMatch	Rhea
RHEA:52152	biolink:close_match	EC:2.4.1.195	skos:closeMatch	Rhea
RHEA:52156	biolink:close_match	EC:1.14.14.44	skos:closeMatch	Rhea
RHEA:52164	biolink:close_match	EC:1.14.14.77	skos:closeMatch	Rhea
RHEA:52180	biolink:close_match	EC:1.14.14.45	skos:closeMatch	Rhea
RHEA:52192	biolink:close_match	EC:1.14.14.45	skos:closeMatch	Rhea
RHEA:52204	biolink:close_match	EC:1.14.15.23	skos:closeMatch	Rhea
RHEA:52216	biolink:close_match	EC:3.2.1.143	skos:closeMatch	Rhea
RHEA:52224	biolink:close_match	EC:1.14.99.58	skos:closeMatch	Rhea
RHEA:52228	biolink:close_match	EC:1.14.99.58	skos:closeMatch	Rhea
RHEA:52232	biolink:close_match	EC:1.14.99.57	skos:closeMatch	Rhea
RHEA:52236	biolink:close_match	EC:1.14.99.57	skos:closeMatch	Rhea
RHEA:52240	biolink:close_match	EC:1.16.3.3	skos:closeMatch	Rhea
RHEA:52252	biolink:close_match	EC:1.17.98.2	skos:closeMatch	Rhea
RHEA:52264	biolink:close_match	EC:2.1.1.340	skos:closeMatch	Rhea
RHEA:52276	biolink:close_match	EC:2.1.1.341	skos:closeMatch	Rhea
RHEA:52280	biolink:close_match	EC:2.1.1.341	skos:closeMatch	Rhea
RHEA:52304	biolink:close_match	EC:3.5.4.44	skos:closeMatch	Rhea
RHEA:52316	biolink:close_match	EC:2.4.3.6	skos:closeMatch	Rhea
RHEA:52324	biolink:close_match	EC:1.14.14.47	skos:closeMatch	Rhea
RHEA:52376	biolink:close_match	EC:2.1.5.1	skos:closeMatch	Rhea
RHEA:52380	biolink:close_match	EC:2.4.3.2	skos:closeMatch	Rhea
RHEA:52384	biolink:close_match	EC:2.5.1.140	skos:closeMatch	Rhea
RHEA:52388	biolink:close_match	EC:2.7.1.219	skos:closeMatch	Rhea
RHEA:52392	biolink:close_match	EC:2.7.1.220	skos:closeMatch	Rhea
RHEA:52396	biolink:close_match	EC:1.1.1.408	skos:closeMatch	Rhea
RHEA:52404	biolink:close_match	EC:4.1.1.104	skos:closeMatch	Rhea
RHEA:52408	biolink:close_match	EC:1.1.1.409	skos:closeMatch	Rhea
RHEA:52416	biolink:close_match	EC:4.1.1.104	skos:closeMatch	Rhea
RHEA:52420	biolink:close_match	EC:2.8.5.1	skos:closeMatch	Rhea
RHEA:52424	biolink:close_match	EC:2.4.1.41	skos:closeMatch	Rhea
RHEA:52432	biolink:close_match	EC:4.3.1.15	skos:closeMatch	Rhea
RHEA:52436	biolink:close_match	EC:2.3.1.265	skos:closeMatch	Rhea
RHEA:52440	biolink:close_match	EC:2.4.1.346	skos:closeMatch	Rhea
RHEA:52444	biolink:close_match	EC:2.4.1.346	skos:closeMatch	Rhea
RHEA:52480	biolink:close_match	EC:1.14.14.50	skos:closeMatch	Rhea
RHEA:52484	biolink:close_match	EC:1.1.99.41	skos:closeMatch	Rhea
RHEA:52512	biolink:close_match	EC:1.5.5.3	skos:closeMatch	Rhea
RHEA:52528	biolink:close_match	EC:2.6.1.14	skos:closeMatch	Rhea
RHEA:52540	biolink:close_match	EC:2.4.2.2	skos:closeMatch	Rhea
RHEA:52544	biolink:close_match	EC:1.1.1.410	skos:closeMatch	Rhea
RHEA:52548	biolink:close_match	EC:1.1.1.411	skos:closeMatch	Rhea
RHEA:52552	biolink:close_match	EC:2.7.1.217	skos:closeMatch	Rhea
RHEA:52556	biolink:close_match	EC:2.7.1.217	skos:closeMatch	Rhea
RHEA:52560	biolink:close_match	EC:5.3.1.35	skos:closeMatch	Rhea
RHEA:52564	biolink:close_match	EC:5.3.1.35	skos:closeMatch	Rhea
RHEA:52584	biolink:close_match	EC:1.1.1.395	skos:closeMatch	Rhea
RHEA:52588	biolink:close_match	EC:1.1.1.395	skos:closeMatch	Rhea
RHEA:52592	biolink:close_match	EC:1.1.1.395	skos:closeMatch	Rhea
RHEA:52596	biolink:close_match	EC:1.1.1.395	skos:closeMatch	Rhea
RHEA:52604	biolink:close_match	EC:2.7.1.183	skos:closeMatch	Rhea
RHEA:52612	biolink:close_match	EC:1.3.99.41	skos:closeMatch	Rhea
RHEA:52616	biolink:close_match	EC:2.7.1.183	skos:closeMatch	Rhea
RHEA:52624	biolink:close_match	EC:6.3.2.60	skos:closeMatch	Rhea
RHEA:52632	biolink:close_match	EC:2.7.2.19	skos:closeMatch	Rhea
RHEA:52636	biolink:close_match	EC:1.14.11.80	skos:closeMatch	Rhea
RHEA:52644	biolink:close_match	EC:3.1.1.104	skos:closeMatch	Rhea
RHEA:52644	biolink:close_match	EC:3.1.1.25	skos:closeMatch	Rhea
RHEA:52648	biolink:close_match	EC:3.1.1.104	skos:closeMatch	Rhea
RHEA:52648	biolink:close_match	EC:3.1.1.25	skos:closeMatch	Rhea
RHEA:52656	biolink:close_match	EC:1.1.1.211	skos:closeMatch	Rhea
RHEA:52660	biolink:close_match	EC:6.2.1.n2	skos:closeMatch	Rhea
RHEA:52664	biolink:close_match	EC:4.2.1.150	skos:closeMatch	Rhea
RHEA:52668	biolink:close_match	EC:1.2.1.106	skos:closeMatch	Rhea
RHEA:52672	biolink:close_match	EC:2.6.1.124	skos:closeMatch	Rhea
RHEA:52676	biolink:close_match	EC:3.5.1.132	skos:closeMatch	Rhea
RHEA:52716	biolink:close_match	EC:1.2.1.84	skos:closeMatch	Rhea
RHEA:52720	biolink:close_match	EC:2.8.1.15	skos:closeMatch	Rhea
RHEA:52724	biolink:close_match	EC:2.8.2.38	skos:closeMatch	Rhea
RHEA:52728	biolink:close_match	EC:2.8.2.39	skos:closeMatch	Rhea
RHEA:52732	biolink:close_match	EC:2.8.2.39	skos:closeMatch	Rhea
RHEA:52736	biolink:close_match	EC:2.8.2.24	skos:closeMatch	Rhea
RHEA:52752	biolink:close_match	EC:3.2.1.205	skos:closeMatch	Rhea
RHEA:52756	biolink:close_match	EC:3.4.19.16	skos:closeMatch	Rhea
RHEA:52760	biolink:close_match	EC:3.4.19.16	skos:closeMatch	Rhea
RHEA:52764	biolink:close_match	EC:3.4.19.16	skos:closeMatch	Rhea
RHEA:52768	biolink:close_match	EC:3.4.19.16	skos:closeMatch	Rhea
RHEA:52772	biolink:close_match	EC:4.1.2.60	skos:closeMatch	Rhea
RHEA:52776	biolink:close_match	EC:1.14.19.52	skos:closeMatch	Rhea
RHEA:52788	biolink:close_match	EC:4.99.1.10	skos:closeMatch	Rhea
RHEA:52792	biolink:close_match	EC:4.99.1.10	skos:closeMatch	Rhea
RHEA:52796	biolink:close_match	EC:4.99.1.11	skos:closeMatch	Rhea
RHEA:52800	biolink:close_match	EC:6.3.2.50	skos:closeMatch	Rhea
RHEA:52804	biolink:close_match	EC:4.2.3.164	skos:closeMatch	Rhea
RHEA:52808	biolink:close_match	EC:2.1.1.346	skos:closeMatch	Rhea
RHEA:52824	biolink:close_match	EC:1.14.13.105	skos:closeMatch	Rhea
RHEA:52828	biolink:close_match	EC:1.14.13.105	skos:closeMatch	Rhea
RHEA:52840	biolink:close_match	EC:2.4.1.136	skos:closeMatch	Rhea
RHEA:52844	biolink:close_match	EC:2.4.1.136	skos:closeMatch	Rhea
RHEA:52852	biolink:close_match	EC:1.14.14.46	skos:closeMatch	Rhea
RHEA:52856	biolink:close_match	EC:1.5.8.4	skos:closeMatch	Rhea
RHEA:52884	biolink:close_match	EC:1.7.1.16	skos:closeMatch	Rhea
RHEA:52896	biolink:close_match	EC:6.3.5.12	skos:closeMatch	Rhea
RHEA:52900	biolink:close_match	EC:6.3.3.7	skos:closeMatch	Rhea
RHEA:52904	biolink:close_match	EC:6.4.1.9	skos:closeMatch	Rhea
RHEA:52908	biolink:close_match	EC:1.13.11.83	skos:closeMatch	Rhea
RHEA:52912	biolink:close_match	EC:1.13.12.23	skos:closeMatch	Rhea
RHEA:53008	biolink:close_match	EC:2.5.1.87	skos:closeMatch	Rhea
RHEA:53124	biolink:close_match	EC:5.5.1.18	skos:closeMatch	Rhea
RHEA:53128	biolink:close_match	EC:5.5.1.18	skos:closeMatch	Rhea
RHEA:53208	biolink:close_match	EC:1.14.14.90	skos:closeMatch	Rhea
RHEA:53268	biolink:close_match	EC:5.1.3.31	skos:closeMatch	Rhea
RHEA:53316	biolink:close_match	EC:2.4.1.348	skos:closeMatch	Rhea
RHEA:53320	biolink:close_match	EC:2.4.1.349	skos:closeMatch	Rhea
RHEA:53336	biolink:close_match	EC:1.3.1.91	skos:closeMatch	Rhea
RHEA:53340	biolink:close_match	EC:1.3.1.91	skos:closeMatch	Rhea
RHEA:53344	biolink:close_match	EC:1.3.1.90	skos:closeMatch	Rhea
RHEA:53348	biolink:close_match	EC:1.3.1.90	skos:closeMatch	Rhea
RHEA:53352	biolink:close_match	EC:1.3.1.90	skos:closeMatch	Rhea
RHEA:53356	biolink:close_match	EC:1.3.1.90	skos:closeMatch	Rhea
RHEA:53360	biolink:close_match	EC:1.3.1.89	skos:closeMatch	Rhea
RHEA:53364	biolink:close_match	EC:1.3.1.89	skos:closeMatch	Rhea
RHEA:53368	biolink:close_match	EC:1.3.1.88	skos:closeMatch	Rhea
RHEA:53372	biolink:close_match	EC:1.3.1.88	skos:closeMatch	Rhea
RHEA:53376	biolink:close_match	EC:1.3.1.88	skos:closeMatch	Rhea
RHEA:53380	biolink:close_match	EC:1.3.1.88	skos:closeMatch	Rhea
RHEA:53392	biolink:close_match	EC:1.14.14.54	skos:closeMatch	Rhea
RHEA:53396	biolink:close_match	EC:2.4.1.109	skos:closeMatch	Rhea
RHEA:53408	biolink:close_match	EC:1.14.13.105	skos:closeMatch	Rhea
RHEA:53412	biolink:close_match	EC:1.14.13.105	skos:closeMatch	Rhea
RHEA:53428	biolink:close_match	EC:2.1.1.63	skos:closeMatch	Rhea
RHEA:53432	biolink:close_match	EC:2.4.1.86	skos:closeMatch	Rhea
RHEA:53492	biolink:close_match	EC:2.1.1.86	skos:closeMatch	Rhea
RHEA:53504	biolink:close_match	EC:4.1.99.23	skos:closeMatch	Rhea
RHEA:53544	biolink:close_match	EC:1.17.7.2	skos:closeMatch	Rhea
RHEA:53616	biolink:close_match	EC:4.2.3.157	skos:closeMatch	Rhea
RHEA:53620	biolink:close_match	EC:4.2.3.158	skos:closeMatch	Rhea
RHEA:53624	biolink:close_match	EC:4.2.3.159	skos:closeMatch	Rhea
RHEA:53628	biolink:close_match	EC:4.2.3.160	skos:closeMatch	Rhea
RHEA:53632	biolink:close_match	EC:4.2.3.161	skos:closeMatch	Rhea
RHEA:53640	biolink:close_match	EC:4.2.3.162	skos:closeMatch	Rhea
RHEA:53644	biolink:close_match	EC:4.2.3.163	skos:closeMatch	Rhea
RHEA:53648	biolink:close_match	EC:4.2.3.171	skos:closeMatch	Rhea
RHEA:53668	biolink:close_match	EC:4.2.3.165	skos:closeMatch	Rhea
RHEA:53712	biolink:close_match	EC:4.99.1.8	skos:closeMatch	Rhea
RHEA:53716	biolink:close_match	EC:2.7.7.99	skos:closeMatch	Rhea
RHEA:53720	biolink:close_match	EC:2.7.1.221	skos:closeMatch	Rhea
RHEA:53724	biolink:close_match	EC:2.7.1.162	skos:closeMatch	Rhea
RHEA:53728	biolink:close_match	EC:3.1.3.105	skos:closeMatch	Rhea
RHEA:53736	biolink:close_match	EC:1.14.12.13	skos:closeMatch	Rhea
RHEA:53744	biolink:close_match	EC:3.1.1.96	skos:closeMatch	Rhea
RHEA:53776	biolink:close_match	EC:1.13.11.91	skos:closeMatch	Rhea
RHEA:53828	biolink:close_match	EC:1.14.11.80	skos:closeMatch	Rhea
RHEA:53832	biolink:close_match	EC:1.14.11.80	skos:closeMatch	Rhea
RHEA:53836	biolink:close_match	EC:2.3.1.191	skos:closeMatch	Rhea
RHEA:53868	biolink:close_match	EC:1.14.13.218	skos:closeMatch	Rhea
RHEA:53880	biolink:close_match	EC:2.4.1.347	skos:closeMatch	Rhea
RHEA:53892	biolink:close_match	EC:1.8.3.5	skos:closeMatch	Rhea
RHEA:53896	biolink:close_match	EC:2.4.3.7	skos:closeMatch	Rhea
RHEA:53900	biolink:close_match	EC:2.7.11.18	skos:closeMatch	Rhea
RHEA:53904	biolink:close_match	EC:2.7.11.26	skos:closeMatch	Rhea
RHEA:53920	biolink:close_match	EC:2.7.11.8	skos:closeMatch	Rhea
RHEA:53924	biolink:close_match	EC:2.1.1.49	skos:closeMatch	Rhea
RHEA:53928	biolink:close_match	EC:2.1.1.49	skos:closeMatch	Rhea
RHEA:53944	biolink:close_match	EC:1.3.1.105	skos:closeMatch	Rhea
RHEA:53948	biolink:close_match	EC:6.2.1.39	skos:closeMatch	Rhea
RHEA:53952	biolink:close_match	EC:6.2.1.39	skos:closeMatch	Rhea
RHEA:53956	biolink:close_match	EC:4.1.1.95	skos:closeMatch	Rhea
RHEA:53960	biolink:close_match	EC:1.14.14.13	skos:closeMatch	Rhea
RHEA:53964	biolink:close_match	EC:2.3.2.19	skos:closeMatch	Rhea
RHEA:53988	biolink:close_match	EC:3.1.3.53	skos:closeMatch	Rhea
RHEA:54028	biolink:close_match	EC:1.14.14.154	skos:closeMatch	Rhea
RHEA:54036	biolink:close_match	EC:1.20.4.3	skos:closeMatch	Rhea
RHEA:54040	biolink:close_match	EC:4.2.3.168	skos:closeMatch	Rhea
RHEA:54044	biolink:close_match	EC:4.2.3.169	skos:closeMatch	Rhea
RHEA:54048	biolink:close_match	EC:4.2.3.170	skos:closeMatch	Rhea
RHEA:54052	biolink:close_match	EC:4.2.3.173	skos:closeMatch	Rhea
RHEA:54056	biolink:close_match	EC:4.2.3.174	skos:closeMatch	Rhea
RHEA:54060	biolink:close_match	EC:4.2.3.187	skos:closeMatch	Rhea
RHEA:54064	biolink:close_match	EC:4.2.3.175	skos:closeMatch	Rhea
RHEA:54068	biolink:close_match	EC:4.2.3.176	skos:closeMatch	Rhea
RHEA:54072	biolink:close_match	EC:4.2.3.177	skos:closeMatch	Rhea
RHEA:54076	biolink:close_match	EC:4.2.3.178	skos:closeMatch	Rhea
RHEA:54084	biolink:close_match	EC:2.6.1.97	skos:closeMatch	Rhea
RHEA:54096	biolink:close_match	EC:2.1.1.299	skos:closeMatch	Rhea
RHEA:54100	biolink:close_match	EC:2.1.1.299	skos:closeMatch	Rhea
RHEA:54104	biolink:close_match	EC:2.1.1.299	skos:closeMatch	Rhea
RHEA:54108	biolink:close_match	EC:4.2.3.179	skos:closeMatch	Rhea
RHEA:54112	biolink:close_match	EC:4.2.3.181	skos:closeMatch	Rhea
RHEA:54116	biolink:close_match	EC:4.2.3.180	skos:closeMatch	Rhea
RHEA:54148	biolink:close_match	EC:4.2.1.131	skos:closeMatch	Rhea
RHEA:54176	biolink:close_match	EC:1.2.1.80	skos:closeMatch	Rhea
RHEA:54180	biolink:close_match	EC:1.2.1.80	skos:closeMatch	Rhea
RHEA:54184	biolink:close_match	EC:3.5.1.114	skos:closeMatch	Rhea
RHEA:54220	biolink:close_match	EC:4.2.1.131	skos:closeMatch	Rhea
RHEA:54256	biolink:close_match	EC:1.14.11.79	skos:closeMatch	Rhea
RHEA:54264	biolink:close_match	EC:1.14.11.n4	skos:closeMatch	Rhea
RHEA:54268	biolink:close_match	EC:1.14.11.30	skos:closeMatch	Rhea
RHEA:54272	biolink:close_match	EC:1.14.11.n4	skos:closeMatch	Rhea
RHEA:54280	biolink:close_match	EC:1.14.11.n4	skos:closeMatch	Rhea
RHEA:54288	biolink:close_match	EC:2.7.7.108	skos:closeMatch	Rhea
RHEA:54292	biolink:close_match	EC:2.7.7.108	skos:closeMatch	Rhea
RHEA:54296	biolink:close_match	EC:2.7.7.n6	skos:closeMatch	Rhea
RHEA:54300	biolink:close_match	EC:2.8.2.33	skos:closeMatch	Rhea
RHEA:54304	biolink:close_match	EC:2.8.2.33	skos:closeMatch	Rhea
RHEA:54308	biolink:close_match	EC:2.1.1.260	skos:closeMatch	Rhea
RHEA:54320	biolink:close_match	EC:1.14.19.20	skos:closeMatch	Rhea
RHEA:54324	biolink:close_match	EC:1.3.7.11	skos:closeMatch	Rhea
RHEA:54356	biolink:close_match	EC:4.1.1.72	skos:closeMatch	Rhea
RHEA:54360	biolink:close_match	EC:4.1.1.72	skos:closeMatch	Rhea
RHEA:54372	biolink:close_match	EC:4.2.3.182	skos:closeMatch	Rhea
RHEA:54376	biolink:close_match	EC:4.2.3.183	skos:closeMatch	Rhea
RHEA:54380	biolink:close_match	EC:4.2.3.184	skos:closeMatch	Rhea
RHEA:54384	biolink:close_match	EC:1.3.1.22	skos:closeMatch	Rhea
RHEA:54412	biolink:close_match	EC:1.3.1.3	skos:closeMatch	Rhea
RHEA:54420	biolink:close_match	EC:3.1.4.59	skos:closeMatch	Rhea
RHEA:54432	biolink:close_match	EC:1.14.20.4	skos:closeMatch	Rhea
RHEA:54444	biolink:close_match	EC:1.1.1.219	skos:closeMatch	Rhea
RHEA:54448	biolink:close_match	EC:3.1.1.29	skos:closeMatch	Rhea
RHEA:54496	biolink:close_match	EC:4.2.3.185	skos:closeMatch	Rhea
RHEA:54500	biolink:close_match	EC:4.2.3.188	skos:closeMatch	Rhea
RHEA:54504	biolink:close_match	EC:4.2.3.188	skos:closeMatch	Rhea
RHEA:54508	biolink:close_match	EC:4.2.3.188	skos:closeMatch	Rhea
RHEA:54512	biolink:close_match	EC:4.2.3.189	skos:closeMatch	Rhea
RHEA:54516	biolink:close_match	EC:4.2.3.190	skos:closeMatch	Rhea
RHEA:54520	biolink:close_match	EC:4.2.3.191	skos:closeMatch	Rhea
RHEA:54532	biolink:close_match	EC:3.5.1.128	skos:closeMatch	Rhea
RHEA:54540	biolink:close_match	EC:3.2.1.97	skos:closeMatch	Rhea
RHEA:54564	biolink:close_match	EC:2.7.7.79	skos:closeMatch	Rhea
RHEA:54580	biolink:close_match	EC:2.7.1.78	skos:closeMatch	Rhea
RHEA:54588	biolink:close_match	EC:2.1.1.313	skos:closeMatch	Rhea
RHEA:54636	biolink:close_match	EC:4.2.3.192	skos:closeMatch	Rhea
RHEA:54640	biolink:close_match	EC:4.2.3.193	skos:closeMatch	Rhea
RHEA:54644	biolink:close_match	EC:4.2.1.172	skos:closeMatch	Rhea
RHEA:54648	biolink:close_match	EC:4.2.1.173	skos:closeMatch	Rhea
RHEA:54652	biolink:close_match	EC:4.2.1.174	skos:closeMatch	Rhea
RHEA:54656	biolink:close_match	EC:5.4.4.8	skos:closeMatch	Rhea
RHEA:54660	biolink:close_match	EC:4.1.2.47	skos:closeMatch	Rhea
RHEA:54664	biolink:close_match	EC:5.4.99.65	skos:closeMatch	Rhea
RHEA:54668	biolink:close_match	EC:5.4.99.66	skos:closeMatch	Rhea
RHEA:54672	biolink:close_match	EC:3.1.7.12	skos:closeMatch	Rhea
RHEA:54676	biolink:close_match	EC:5.5.1.29	skos:closeMatch	Rhea
RHEA:54684	biolink:close_match	EC:5.5.1.28	skos:closeMatch	Rhea
RHEA:54688	biolink:close_match	EC:4.4.1.4	skos:closeMatch	Rhea
RHEA:54692	biolink:close_match	EC:5.5.1.30	skos:closeMatch	Rhea
RHEA:54696	biolink:close_match	EC:6.2.1.50	skos:closeMatch	Rhea
RHEA:54712	biolink:close_match	EC:2.1.1.244	skos:closeMatch	Rhea
RHEA:54724	biolink:close_match	EC:2.1.1.244	skos:closeMatch	Rhea
RHEA:54728	biolink:close_match	EC:2.1.3.15	skos:closeMatch	Rhea
RHEA:54736	biolink:close_match	EC:2.1.1.244	skos:closeMatch	Rhea
RHEA:54748	biolink:close_match	EC:6.2.1.52	skos:closeMatch	Rhea
RHEA:54752	biolink:close_match	EC:1.5.98.3	skos:closeMatch	Rhea
RHEA:54756	biolink:close_match	EC:2.5.1.143	skos:closeMatch	Rhea
RHEA:54784	biolink:close_match	EC:4.99.1.12	skos:closeMatch	Rhea
RHEA:54788	biolink:close_match	EC:4.4.1.37	skos:closeMatch	Rhea
RHEA:54796	biolink:close_match	EC:1.1.1.412	skos:closeMatch	Rhea
RHEA:54804	biolink:close_match	EC:1.8.1.20	skos:closeMatch	Rhea
RHEA:54816	biolink:close_match	EC:2.3.2.13	skos:closeMatch	Rhea
RHEA:54820	biolink:close_match	EC:2.4.1.150	skos:closeMatch	Rhea
RHEA:54824	biolink:close_match	EC:3.2.1.130	skos:closeMatch	Rhea
RHEA:54828	biolink:close_match	EC:1.14.13.238	skos:closeMatch	Rhea
RHEA:54832	biolink:close_match	EC:1.14.14.48	skos:closeMatch	Rhea
RHEA:54876	biolink:close_match	EC:1.14.13.105	skos:closeMatch	Rhea
RHEA:54880	biolink:close_match	EC:1.14.13.105	skos:closeMatch	Rhea
RHEA:54884	biolink:close_match	EC:2.4.2.31	skos:closeMatch	Rhea
RHEA:54892	biolink:close_match	EC:4.4.1.37	skos:closeMatch	Rhea
RHEA:54980	biolink:close_match	EC:2.4.1.371	skos:closeMatch	Rhea
RHEA:54992	biolink:close_match	EC:2.6.1.114	skos:closeMatch	Rhea
RHEA:54996	biolink:close_match	EC:2.4.1.226	skos:closeMatch	Rhea
RHEA:55000	biolink:close_match	EC:2.4.1.175	skos:closeMatch	Rhea
RHEA:55004	biolink:close_match	EC:1.14.13.105	skos:closeMatch	Rhea
RHEA:55008	biolink:close_match	EC:1.14.13.105	skos:closeMatch	Rhea
RHEA:55012	biolink:close_match	EC:1.14.13.105	skos:closeMatch	Rhea
RHEA:55024	biolink:close_match	EC:1.14.14.50	skos:closeMatch	Rhea
RHEA:55040	biolink:close_match	EC:2.3.1.179	skos:closeMatch	Rhea
RHEA:55056	biolink:close_match	EC:1.14.14.49	skos:closeMatch	Rhea
RHEA:55080	biolink:close_match	EC:2.4.1.13	skos:closeMatch	Rhea
RHEA:55092	biolink:close_match	EC:2.4.1.13	skos:closeMatch	Rhea
RHEA:55132	biolink:close_match	EC:6.2.1.54	skos:closeMatch	Rhea
RHEA:55144	biolink:close_match	EC:1.3.1.113	skos:closeMatch	Rhea
RHEA:55148	biolink:close_match	EC:1.3.1.113	skos:closeMatch	Rhea
RHEA:55152	biolink:close_match	EC:1.3.8.14	skos:closeMatch	Rhea
RHEA:55156	biolink:close_match	EC:1.8.5.8	skos:closeMatch	Rhea
RHEA:55160	biolink:close_match	EC:1.8.7.3	skos:closeMatch	Rhea
RHEA:55200	biolink:close_match	EC:2.5.1.147	skos:closeMatch	Rhea
RHEA:55204	biolink:close_match	EC:4.3.1.32	skos:closeMatch	Rhea
RHEA:55216	biolink:close_match	EC:4.2.3.195	skos:closeMatch	Rhea
