tax_id	carbon_substrates
659018	3-hydroxybutyrate, acetate, alanine, alanine, arabinose, citrate, fucose, glucose, histidine, maltose, mannitol, mannose, N-acetylgulcosamine, proline, propionate, rhamnose, ribose, serine, sorbitol, valerate
344882	cellobiose, glucose, glycogen, maltose, mannose, trehalose, xylose
336566	3-hydroxybutyrate, glucose, maltose, mannitol, proline, rhamnose, valerate
336566	3-hydroxybutyrate, glucose, maltose, mannitol, N-acetylgulcosamine, proline, rhamnose, valerate
405444	citrate, fructose, malate, maltose, mannose, N-acetylgulcosamine
266128	3-hydroxybutyrate, alanine, alanine, serine
487698	citrate, N-acetylgulcosamine, Tween 80
405446	citrate, fructose, glucose, maltose, mannose, N-acetylgulcosamine
465721	acetate, glutamate
796942	glucose, maltose, sucrose
405782	arginine, gluconic acid, glycerol, melibiose, myo-inositol, sorbitol, sucrose, xylose
411235	arginine, gluconic acid, glycerol, melibiose, myo-inositol, sorbitol, sucrose, xylose
348818	alanine, alanine, arabinose, arabitol, cellobiose, fructose, galactose, glucose, glycogen, histidine, lactose, mannitol, mannose, phenylalanine, pyruvate, raffinose, rhamnose, salicin, threonine
405783	arginine, gluconic acid, glycerol, myo-inositol, sorbitol, sucrose
1933	arabinose, maltose, myo-inositol, salicin, xylose
1328	glucose, lactose
439220	glycogen, maltose, mannose, raffinose, sucrose, trehalose
254786	alanine, alanine, leucine, maltose, phenylalanine, proline, sucrose
76860	glucose, lactose
573564	fructose, glucose, mannitol, mannose, sorbitol
573564	cellobiose, fructose, glucose, maltose, mannitol, mannose, N-acetylgulcosamine, salicin, sorbitol, sucrose, trehalose
1080072	cellobiose, fructose, galactose, glucose, lactose, maltose, mannitol, mannose, N-acetylgulcosamine, raffinose, salicin, sorbitol, sucrose, trehalose
384613	cellobiose, fructose, galactose, glucose, lactose, maltose, mannitol, mannose, N-acetylgulcosamine, salicin, sucrose, trehalose
1458253	fructose, galactose, lactose, maltose, mannose, raffinose, sucrose
1458253	fructose, galactose, lactose, maltose, mannose, raffinose, sucrose
1458253	fructose, galactose, lactose, maltose, mannose, sucrose
1458253	fructose, galactose, lactose, raffinose
1458253	fructose, galactose, lactose, maltose, mannose, raffinose, sucrose
1458253	fructose, galactose, glucose, lactose, maltose, mannose, raffinose, sucrose
1458253	fructose, galactose, glucose, lactose, maltose, mannose, raffinose, sucrose
1458253	fructose, galactose, lactose, maltose, mannose, raffinose, sucrose
1458253	fructose, galactose, lactose, maltose, mannose, raffinose, sucrose
1458253	fructose, galactose, glucose, lactose, maltose, mannose, raffinose, sucrose
1458253	fructose, galactose, lactose, maltose, mannose, raffinose, sucrose
1458253	fructose, galactose, lactose, maltose, mannose, raffinose, sucrose
1458253	fructose, galactose, lactose, maltose, mannose, raffinose, sucrose
1458253	fructose, galactose, lactose, maltose, mannose, raffinose, sucrose
1458253	fructose, galactose, glucose, lactose, maltose, mannose, raffinose, sucrose
1458253	fructose, galactose, lactose, maltose, mannose, raffinose, sucrose
1458253	fructose, galactose, lactose, maltose, mannose, raffinose, sucrose
1458253	fructose, galactose, lactose, maltose, mannose, raffinose, sucrose
1458253	fructose, galactonic acid, lactose, raffinose
1458253	fructose, galactose, lactose, maltose, mannose, raffinose, sucrose
1458253	fructose, galactose, lactose, maltose, mannose, raffinose, sucrose
254785	lactose, maltose, mannitol, ribose
439219	glycogen, lactose, maltose, mannitol, melibiose, sucrose, trehalose
910939	galactose, glycogen, lactose, maltose, mannitol, mannose, N-acetylgulcosamine, ribose, salicin, sucrose, trehalose
380397	maltose, ribose
684066	lactose, maltose, sucrose
269666	lactose
313439	maltose
400065	lactose, maltose, raffinose, trehalose
229549	mannitol
1080071	arabitol, cellobiose, fructose, galactose, glucose, lactose, maltose, mannitol, mannose, N-acetylgulcosamine, raffinose, salicin, sorbitol, sucrose, trehalose
282078	cellobiose, fructose, galactose, glucosamine, glucose, lactose, maltose, mannitol, mannose, melibiose, raffinose, salicin, sorbitol, sucrose, trehalose
456876	5-ketogluconate, fructose, galactose, glucose, lactose, maltose, raffinose, salicin, sucrose, trehalose, xylose
502567	cellobiose, fructose, galactose, glucose, lactose, maltose, mannose, melibiose, N-acetylgulcosamine, raffinose, salicin, sucrose, trehalose, xylose
502567	cellobiose, fructose, galactose, glucose, lactose, maltose, mannose, melibiose, N-acetylgulcosamine, raffinose, salicin, sucrose, trehalose, xylose
502567	lactose, melibiose, raffinose, trehalose
1234680	cellobiose, fructose, galactose, glucose, lactose, maltose, mannose, melibiose, N-acetylgulcosamine, raffinose, salicin, sorbitol, sucrose
1077464	fructose, galactose, glucose, lactose, maltose, mannose, raffinose, sucrose
1111760	cellobiose, fructose, galactose, glucose, glycerol, lactose, maltose, mannitol, mannose, melibiose, N-acetylgulcosamine, raffinose, salicin, sorbitol, sucrose, trehalose
1071886	lactose, trehalose
648567	arginine, cellobiose, fructose, galactose, glucose, lactose, maltose, mannitol, mannose, melibiose, N-acetylgulcosamine, raffinose, ribose, salicin, sorbitol, sucrose, trehalose
648567	cellobiose, fructose, galactose, glucose, lactose, maltose, mannitol, mannose, melibiose, N-acetylgulcosamine, raffinose, ribose, salicin, sorbitol, sucrose, trehalose
648567	cellobiose, fructose, galactose, glucose, lactose, maltose, mannitol, mannose, melibiose, N-acetylgulcosamine, raffinose, ribose, salicin, sorbitol, sucrose, trehalose
621096	5-ketogluconate, acetate, cellobiose, ethanol, fructose, glucose, glycerol, glycogen, lactate, maltose, mannitol, mannose, N-acetylgulcosamine, raffinose, salicin, sucrose, trehalose, xylitol, xylose
505254	arabinose, arginine, cellobiose, glucose, hyrdoxyproline, proline, rhamnose, threonine, tryptophan
505256	alanine, alanine, arabinose, arginine, glucose, glycine, histidine, maltose, phenylalanine, proline, rhamnose, serine, threonine, tryptophan
427369	maltose, rhamnose
1323731	arginine, aspartate, glutamate, histidine, phenylalanine, threonine, tryptophan
1323732	alanine, alanine, arginine, aspartate, glutamate, phenylalanine, threonine, tryptophan
1227734	arabinose, cellobiose, fructose, glucose, mannitol, myo-inositol, xylose
933944	fructose, glucose, glycerol, maltose, mannitol, rhamnose, sucrose
231024	adonitol, arabinose, cellobiose, fructose, galactose, gelatin, glycerol, lactose, maltose, mannitol, mannose, melibiose, methyl beta-D-glucoside, raffinose, rhamnose, ribose, salicin, trehalose, Tween 80, xylose
910347	arabinose, fucose, glucose, mannitol, raffinose, ribose, sucrose
476550	Tween 60
380248	acetate, arabinose, citrate, fructose, lactose, malonate, maltose, phenylalanine, raffinose, salicin, sorbitol, sucrose, trehalose, xylose
285578	arabitol, cellobiose, dextrin, fructose, galactose, glutamate, glycogen, leucine, proline, raffinose, sorbitol
481002	galactose, glucose, glycerol, mannose, raffinose, rhamnose, sorbitol
481002	galactose, glucose, glycerol, mannose, rhamnose, sorbitol, xylose
476551	arabinose, arabitol, cellobiose, dextrin, fructose, fucose, galactose, glutamate, glycogen, lactose, myo-inositol, proline, raffinose, rhamnose, ribose, salicin, xylose
531966	arabitol, fructose, glucose, glycerol, glycogen, maltose, mannose, salicin, sorbitol
545121	adonitol, arabinose, arginine, asparagine, cellobiose, dextrin, fructose, galactose, glucose, glycerol, mannitol, mannose, melibiose, myo-inositol, raffinose, rhamnose, salicin, serine, sucrose, threonine, trehalose, xylose
500153	arabinose, galactose, rhamnose, sucrose, xylose
552788	alanine, alaninamide, alanine, arabitol, cellobiose, dextrin, fructose, galactose, gelatin, gluconic acid, glucosamine, glucose, glutamate, glycerol, lactose, mannitol, mannose, propionate, rhamnose, ribose, serine, Tween 40, Tween 80, xylose
542764	arabinose, fructose, galactose, glucose, lactose, mannitol, mannose, melibiose, raffinose, rhamnose, sucrose, xylose
295352	arabinose, fructose, glucose, glycerol, maltose, mannitol, mannose, raffinose, rhamnose, sucrose, trehalose
887462	arabitol, cellobiose, galactose, glucose, maltose, melibiose, salicin, sorbitol
661399	arabinose, mannitol, rhamnose, xylose
260811	cellobiose, fructose, galactose, glucose, glycerol, glycogen, maltose, mannitol, mannose, melibiose, N-acetylgulcosamine, raffinose, rhamnose, ribose, trehalose, xylitol, xylose
312720	adonitol, arabinose, dextrin, fructose, mannitol, melibiose, raffinose, rhamnose, sucrose, xylitol, xylose
766497	arabinose, glucose, myo-inositol, rhamnose, xylose
1194079	arabinose, cellobiose, fructose, galactose, glucose, maltose, mannose, raffinose, rhamnose, sucrose, xylose
887452	arabitol, citrate, lactate, malate, maltose, melibiose, propionate, pyruvate, sorbitol, succinate
647381	arabinose, asparagine, fructose, gelatin, mannitol, myo-inositol, raffinose, rhamnose, sucrose, xylose
887465	cellobiose, glucose, maltose
424188	myo-inositol, raffinose, rhamnose
249567	arabitol, cellobiose, dextrin, fructose, fucose, galactose, glutamate, glycogen, leucine, myo-inositol, proline, ribose, xylose
202862	adonitol, arabinose, cellobiose, fructose, galactose, mannose, melibiose, salicin, sucrose, threonine
319947	cellobiose, fructose, galactose, glucose, glycerol, mannitol, mannose, melibiose, raffinose, rhamnose, sucrose, trehalose, xylose
67344	arabinose, dextrin, myo-inositol, phenylalanine, raffinose, ribose, Tween 20, Tween 40
714166	alanine, arabinose, arginine, asparagine, cellobiose, fructose, galactose, glycerol, glycine, hyrdoxyproline, lactose, maltose, mannose, phenethylamine, rhamnose, ribose, Tween 20, Tween 40, Tween 80
714166	alanine, arabinose, arginine, asparagine, cellobiose, fructose, galactose, glycerol, glycine, hyrdoxyproline, lactose, maltose, mannose, phenylalanine, rhamnose, ribose, Tween 20, Tween 40, Tween 80
714166	alanine, arabinose, arginine, asparagine, cellobiose, fructose, galactose, glycerol, glycine, hyrdoxyproline, lactose, maltose, mannose, phenylalanine, rhamnose, ribose, serine, Tween 20, Tween 40, Tween 80
236510	galactose, glucose, mannitol, mannose, trehalose
235986	acetate, arabinose, citrate, dextrin, fructose, galactose, glucose, mannitol, raffinose, rhamnose, sucrose, xylose
933940	fructose, glucose, glycerol, maltose, mannitol, ribose, sucrose, trehalose
910542	fructose, glucose, mannitol, raffinose, rhamnose, sucrose, xylose
310781	adipate, cellobiose, galactose, glucose, lactose, mannitol, phenylalanine, salicin
402648	cellobiose, glucose, trehalose, urea
582855	fructose, glucose, mannitol, raffinose, sorbitol, sucrose
1181887	arginine, glucose, rhamnose
1176198	alanine, alanine, arabinose, arginine, fructose, galactose, glucose, glycine, lactose, maltose, mannose, rhamnose, serine, threonine, xylose
229486	arabinose, fructose, galactose, gelatin, glycerol, histidine, hyrdoxyproline, lactose, maltose, mannitol, mannose, raffinose, rhamnose, sorbitol, sucrose, xylose
945052	arabinose, fructose, galactose, glucose, lactose, maltose, mannitol, mannose, raffinose, rhamnose, ribose, sorbitol, sucrose, xylose
887449	arabitol, maltose, melibiose, sorbitol
998084	fructose, galactose, glucose, glycerol, maltose, mannitol, mannose, raffinose, rhamnose, ribose, sucrose, trehalose, xylose
598549	acetate, arabinose, cellobiose, galactose, gelatin, glucose, glycine, histidine, lactose, maltose, mannitol, mannose, phenylalanine, proline, pyruvate, raffinose, ribose, succinate, sucrose, trehalose, Tween 80, urea, xylose
598549	arabinose, cellobiose, galactose, glucose, glycine, histidine, lactose, maltose, mannitol, mannose, phenylalanine, proline, raffinose, ribose, sucrose, trehalose, xylose
598549	acetate, arabinose, cellobiose, galactose, glucose, glycine, histidine, lactose, leucine, maltose, mannitol, mannose, phenylalanine, proline, pyruvate, raffinose, ribose, succinate, sucrose, trehalose, xylose
479410	galactose, glucose
887453	arabitol, maltose, melibiose, sorbitol
576784	adonitol, lactose, propionate, rhamnose, ribose, sorbitol, sucrose, xylose
576784	arabinose, galactose, glycerol, mannitol, mannose, melibiose, raffinose, rhamnose, xylose
235987	adonitol, alanine, alanine, arginine, aspartate, cellobiose, dextrin, galactose, glucose, glutamate, glycogen, histidine, leucine, maltose, mannitol, mannose, phenylalanine, pyruvate, raffinose, rhamnose, ribose, salicin, sorbitol, threonine, trehalose, Tween 20, Tween 40, Tween 80, xylose
864058	fructose, glucose, mannitol, myo-inositol, rhamnose, sucrose, xylose
188770	arabinose, fructose, glucose, mannitol, xylose
652943	arabinose, fructose, glucose, melibiose, myo-inositol, xylose
652943	arabinose, fructose, glucose, melibiose, xylose
652943	arabinose, fructose, glucose, melibiose, xylose
887464	arabitol, cellobiose, galactose, glucose, maltose, melibiose, salicin, sorbitol
766498	arabinose, fructose, glucose, mannitol, myo-inositol, raffinose, sucrose, xylose
333384	arabinose, rhamnose, sucrose
582854	arabinose, fructose, mannitol, sucrose, xylose
324855	arabinose, cellobiose, fructose, galactose, glucose, glycerol, lactose, maltose, mannitol, mannose, rhamnose, salicin, sucrose, xylose
476552	arabinose, myo-inositol, rhamnose, xylose
1226758	arabitol, cellobiose, fructose, galactose, glucose, glycogen, maltose, mannose, raffinose, rhamnose, ribose, sucrose, trehalose, xylose
679319	acetate, cellobiose, fructose, fucose, galactose, glucose, maltose, sucrose, Tween 20, Tween 40, Tween 60, xylose
518642	arabinose, cellobiose, citrate, fructose, galactose, glucose, maltose, mannitol, mannose, raffinose, rhamnose, ribose, sucrose, trehalose, Tween 20, Tween 60, urea, xylose
593134	acetate, arabinose, cellobiose, fructose, galactose, lactose, maltose, mannitol, mannose, melibiose, pyruvate, raffinose, rhamnose, sorbitol, succinate, sucrose, xylose
593134	acetate, arabinose, cellobiose, fructose, galactose, lactose, maltose, mannitol, mannose, melibiose, myo-inositol, pyruvate, raffinose, rhamnose, sorbitol, succinate, sucrose, xylose
363862	3-hydroxybenzoate, 3-hydroxybutyrate, acetate, adonitol, alanine, cellobiose, citrate, fructose, galactose, gluconic acid, glucose, glutamate, glycerol, glycogen, histidine, lactate, lactose, malate, malonate, maltose, mannose, N-acetylgulcosamine, phenylacetate, phenylalanine, propionate, pyruvate, salicin, sorbitol, sucrose, threonine, trehalose, valerate, xylitol, xylose
310782	alanine, alanine, arginine, aspartate, cellobiose, galactose, glucose, glutamate, mannitol, phenylalanine, sorbitol
889792	arabinose, cellobiose, galactose, glucose, maltose, mannitol, melibiose, proline, raffinose, rhamnose, serine, sucrose, trehalose, xylose
511811	arabinose, fructose, galactose, glucose, lactose, maltose, mannose, raffinose, rhamnose, sucrose, xylose
340148	arginine, cellobiose, fructose, galactose, glucose, histidine, hyrdoxyproline, lactose, mannose, melibiose, phenylalanine, raffinose, ribose, salicin, serine, threonine, trehalose, Tween 80, xylose
887456	arabitol, maltose, melibiose, sorbitol
943816	arabinose, cellobiose, fructose, galactose, glucose, mannitol, mannose, melibiose, raffinose, sucrose, trehalose, Tween 20, Tween 40, Tween 80, xylose
403935	arabinose, glycine, mannitol, rhamnose, ribose, sucrose, Tween 60, xylitol, xylose
1226757	fructose, glucose, glycerol, maltose, mannitol, mannose, raffinose, rhamnose, ribose, sucrose, trehalose, xylose
1226759	arabinose, arabitol, cellobiose, fructose, galactose, glycogen, maltose, mannose, rhamnose, ribose, sucrose, trehalose, xylose
310780	alanine, alanine, arginine, cellobiose, galactose, glucose, lactose, mannitol, salicin
159449	arabinose, fructose, inosine, rhamnose, salicin, sucrose, xylose
